08/13/2024	15:54:55	(analyzed:  8/14/2024)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Al_ErYb	fb_Yb_ErYb
60535.937988	2146258.000000	113927.229250	104999999.999600	99999999.999700	22737008.000990	28855440.099860
60535.938000	2147312.000000	113927.229307	104999999.999900	100000000.000600	22737008.001370	28855440.098960
60535.938012	2148366.000000	113927.229355	104999999.999900	99999999.999100	22737008.001370	28855440.099710
60535.938024	2149420.000000	113927.229546	105000000.000200	99999999.999900	22737008.001320	28855440.100140
60535.938036	2150475.000000	113927.229266	105000000.000000	100000000.000800	22737008.000420	28855440.099660
60535.938049	2151529.000000	113927.229188	105000000.001700	99999999.999100	22737007.999480	28855440.099450
60535.938061	2152584.000000	113927.229474	104999999.999600	99999999.999600	22737007.998540	28855440.099840
60535.938073	2153638.000000	113927.229664	105000000.001800	99999999.999400	22737007.998540	28855440.100140
60535.938085	2154693.000000	113927.228905	105000000.000400	99999999.999800	22737007.998780	28855440.100810
60535.938097	2155748.000000	113927.229370	105000000.000900	100000000.000500	22737007.999140	28855440.099520
60535.938110	2156800.000000	113927.229922	104999999.999400	99999999.999100	22737008.000140	28855440.099760
60535.938122	2157855.000000	113927.229123	104999999.999600	99999999.999900	22737008.000920	28855440.100210
60535.938134	2158911.000000	113927.229218	105000000.001500	99999999.999300	22737008.001600	28855440.100650
60535.938146	2159967.000000	113927.229397	105000000.001100	99999999.999200	22737008.001370	28855440.099420
60535.938159	2161024.000000	113927.229343	104999999.999500	100000000.000500	22737008.001320	28855440.098970
60535.938171	2162079.000000	113927.229307	105000000.001200	99999999.998800	22737008.000540	28855440.100180
60535.938183	2163131.000000	113927.229672	104999999.999300	100000000.000700	22737007.999260	28855440.101430
60535.938195	2164187.000000	113927.229098	105000000.000400	100000000.000700	22737007.998480	28855440.099880
60535.938207	2165242.000000	113927.229376	105000000.001400	99999999.999300	22737007.998660	28855440.100060
60535.938220	2166294.000000	113927.229417	105000000.000900	100000000.000800	22737007.998730	28855440.099940
60535.938232	2167349.000000	113927.229177	104999999.999300	99999999.998500	22737007.999190	28855440.099490
60535.938244	2168407.000000	113927.229209	104999999.999900	100000000.000900	22737007.999860	28855440.099550
60535.938256	2169460.000000	113927.229519	105000000.001500	100000000.001200	22737008.001070	28855440.099570
60535.938268	2170516.000000	113927.229495	105000000.000200	99999999.999200	22737008.001280	28855440.100690
60535.938281	2171570.000000	113927.229311	105000000.000100	99999999.999900	22737008.001350	28855440.100960
60535.938293	2172624.000000	113927.228922	105000000.001200	99999999.998500	22737008.001280	28855440.100550
60535.938305	2173679.000000	113927.229299	105000000.000700	100000000.000400	22737008.000460	28855440.099270
60535.938317	2174733.000000	113927.229613	104999999.999400	100000000.000500	22737007.999200	28855440.099920
60535.938329	2175786.000000	113927.229337	105000000.001500	99999999.999400	22737007.999020	28855440.099390
60535.938342	2176842.000000	113927.229108	105000000.000900	100000000.000600	22737007.998780	28855440.100910
60535.938354	2177897.000000	113927.229315	105000000.000300	99999999.997700	22737007.998570	28855440.099110
60535.938366	2178950.000000	113927.229451	104999999.999700	99999999.999000	22737007.999310	28855440.099380
60535.938378	2180006.000000	113927.229307	105000000.001300	100000000.001500	22737008.000070	28855440.100740
60535.938390	2181059.000000	113927.229485	104999999.999900	99999999.999100	22737008.000970	28855440.100360
60535.938403	2182112.000000	113927.229443	105000000.001200	100000000.001700	22737008.001560	28855440.099500
60535.938415	2183169.000000	113927.229178	105000000.000500	99999999.999600	22737008.001240	28855440.100980
60535.938427	2184223.000000	113927.229239	105000000.000800	100000000.000400	22737008.001310	28855440.099110
60535.938439	2185276.000000	113927.229289	104999999.999100	100000000.000300	22737008.000580	28855440.099740
60535.938451	2186332.000000	113927.229510	105000000.001500	99999999.998700	22737007.999260	28855440.100650
60535.938464	2187387.000000	113927.229241	105000000.000700	100000000.000800	22737007.998650	28855440.099960
60535.938476	2188440.000000	113927.229324	104999999.998800	100000000.000200	22737007.998680	28855440.100340
60535.938488	2189496.000000	113927.229433	104999999.999900	100000000.000000	22737007.998840	28855440.099860
60535.938500	2190549.000000	113927.229510	105000000.001900	100000000.000100	22737007.999140	28855440.100090
60535.938512	2191602.000000	113927.228998	105000000.001100	99999999.997900	22737008.000040	28855440.099470
60535.938525	2192656.000000	113927.229421	104999999.999100	100000000.000200	22737008.000610	28855440.100360
60535.938537	2193711.000000	113927.229331	105000000.001300	100000000.000300	22737008.001280	28855440.100380
60535.938549	2194765.000000	113927.229488	105000000.000900	99999999.999400	22737008.001380	28855440.100040
60535.938561	2195818.000000	113927.229179	104999999.999500	100000000.000900	22737008.001430	28855440.100660
60535.938573	2196872.000000	113927.229525	104999999.999900	99999999.998600	22737008.000330	28855440.099920
60535.938586	2197925.000000	113927.229295	105000000.000200	100000000.000400	22737007.999380	28855440.099350
60535.938598	2198978.000000	113927.229310	105000000.001500	100000000.000400	22737007.998740	28855440.099490
60535.938610	2200034.000000	113927.229237	105000000.001000	100000000.000500	22737007.998690	28855440.100820
60535.938622	2201088.000000	113927.229405	105000000.001200	100000000.000500	22737007.998540	28855440.100360
60535.938634	2202142.000000	113927.229440	105000000.000500	99999999.999100	22737007.999490	28855440.099770
60535.938647	2203197.000000	113927.229203	105000000.000600	100000000.000500	22737008.000180	28855440.100290
60535.938659	2204250.000000	113927.229341	105000000.000700	100000000.000500	22737008.000860	28855440.100170
60535.938671	2205303.000000	113927.229413	105000000.000600	99999999.999200	22737008.001270	28855440.098740
60535.938683	2206360.000000	113927.229368	104999999.998900	99999999.999600	22737008.001220	28855440.100430
60535.938695	2207414.000000	113927.229200	105000000.001500	99999999.999200	22737008.001320	28855440.100080
60535.938708	2208467.000000	113927.229631	105000000.000700	100000000.000400	22737008.000220	28855440.099410
60535.938720	2209522.000000	113927.229225	104999999.999200	100000000.000900	22737007.999380	28855440.099610
60535.938732	2210577.000000	113927.229481	105000000.000700	99999999.999400	22737007.998690	28855440.100470
60535.938744	2211630.000000	113927.229373	105000000.000900	99999999.999600	22737007.998730	28855440.100020
60535.938756	2212686.000000	113927.229076	105000000.000900	99999999.999800	22737007.998970	28855440.099040
60535.938769	2213741.000000	113927.229338	104999999.999200	100000000.000300	22737007.999230	28855440.100940
60535.938781	2214794.000000	113927.229554	105000000.000700	100000000.001000	22737007.999870	28855440.100320
60535.938793	2215849.000000	113927.229095	105000000.000800	99999999.998600	22737008.001130	NaN
60535.938805	2216904.000000	113927.229315	105000000.000600	100000000.000700	22737008.001350	NaN
60535.938817	2217957.000000	113927.229656	105000000.000700	99999999.999000	22737008.001100	NaN
60535.938830	2219010.000000	113927.229092	104999999.999400	99999999.999700	22737008.001210	NaN
60535.938842	2220066.000000	113927.229457	105000000.000100	100000000.000800	22737008.000160	NaN
60535.938854	2221120.000000	113927.229344	105000000.001400	99999999.998600	22737007.998890	NaN
60535.938866	2222176.000000	113927.229213	105000000.000400	100000000.000700	22737007.998700	NaN
60535.938879	2223232.000000	113927.229320	104999999.999500	100000000.000100	22737007.998730	NaN
60535.938891	2224285.000000	113927.229424	105000000.001100	99999999.999900	22737007.998790	NaN
60535.938903	2225341.000000	113927.229462	105000000.000600	100000000.001400	22737007.999440	NaN
60535.938915	2226395.000000	113927.229219	104999999.999300	99999999.997600	22737008.000440	NaN
60535.938927	2227448.000000	113927.229324	105000000.001300	99999999.999600	22737008.000890	NaN
60535.938940	2228504.000000	113927.229226	105000000.000700	100000000.000500	22737008.001280	NaN
60535.938952	2229558.000000	113927.229656	104999999.999000	100000000.000300	22737008.001160	NaN
60535.938964	2230613.000000	113927.229604	104999999.999700	100000000.001100	22737008.001290	NaN
60535.938976	2231665.000000	113927.228921	105000000.000500	99999999.998600	22737008.000110	NaN
60535.938988	2232721.000000	113927.229146	105000000.000100	99999999.999000	22737007.999030	NaN
60535.939001	2233774.000000	113927.229599	105000000.000400	100000000.000500	22737007.998870	NaN
60535.939013	2234829.000000	113927.229462	104999999.999900	99999999.999400	22737007.998700	NaN
60535.939025	2235884.000000	113927.229074	105000000.001500	100000000.000300	22737007.998950	NaN
60535.939037	2236939.000000	113927.229239	104999999.999300	99999999.998900	22737007.999570	NaN
60535.939049	2237991.000000	113927.229641	105000000.000400	100000000.000300	22737008.000530	NaN
60535.939062	2239046.000000	113927.229452	105000000.001100	100000000.001200	22737008.000980	NaN
60535.939074	2240099.000000	113927.229115	104999999.999300	99999999.999300	22737008.001230	NaN
60535.939086	2241152.000000	113927.229110	104999999.999400	100000000.000300	22737008.001420	NaN
60535.939098	2242207.000000	113927.229520	105000000.001200	99999999.998800	22737008.000810	NaN
60535.939110	2243261.000000	113927.229617	105000000.000800	99999999.999700	22737007.999720	NaN
60535.939123	2244314.000000	NaN	NaN	NaN	NaN	NaN
60535.939135	2245370.000000	NaN	NaN	NaN	NaN	NaN
60535.939147	2246426.000000	NaN	NaN	NaN	NaN	NaN
60535.939159	2247478.000000	NaN	NaN	NaN	NaN	NaN
60535.939171	2248533.000000	NaN	NaN	NaN	NaN	NaN
60535.939184	2249590.000000	NaN	NaN	NaN	NaN	NaN
60535.939196	2250642.000000	NaN	NaN	NaN	NaN	NaN
60535.939208	2251698.000000	NaN	NaN	NaN	NaN	NaN
60535.939220	2252753.000000	NaN	NaN	NaN	NaN	NaN
60535.939232	2253807.000000	NaN	NaN	NaN	NaN	NaN
60535.939245	2254861.000000	NaN	NaN	NaN	NaN	NaN
60535.939257	2255914.000000	NaN	NaN	NaN	NaN	NaN
60535.939269	2256971.000000	NaN	NaN	NaN	NaN	NaN
60535.939281	2258026.000000	NaN	NaN	NaN	NaN	NaN
60535.939293	2259081.000000	NaN	NaN	NaN	NaN	NaN
60535.939306	2260135.000000	NaN	NaN	NaN	NaN	NaN
60535.939318	2261191.000000	NaN	NaN	NaN	NaN	NaN
60535.939330	2262245.000000	NaN	NaN	NaN	NaN	NaN
60535.939342	2263298.000000	NaN	NaN	NaN	NaN	NaN
60535.939354	2264354.000000	NaN	NaN	NaN	NaN	NaN
60535.939367	2265409.000000	NaN	NaN	NaN	NaN	NaN
60535.939379	2266463.000000	NaN	NaN	NaN	NaN	NaN
60535.939391	2267519.000000	NaN	NaN	NaN	NaN	NaN
60535.939403	2268573.000000	NaN	NaN	NaN	NaN	NaN
60535.939416	2269627.000000	NaN	NaN	NaN	NaN	NaN
60535.939428	2270681.000000	NaN	NaN	NaN	NaN	NaN
60535.939440	2271736.000000	113927.229221	105000000.000900	99999999.998300	22737008.000120	NaN
60535.939452	2272789.000000	113927.229227	104999999.999200	100000000.000400	22737008.000850	NaN
60535.939464	2273846.000000	113927.229238	105000000.001500	100000000.001100	22737008.001360	NaN
60535.939477	2274902.000000	113927.229108	104999999.999300	99999999.999400	22737008.001350	NaN
60535.939489	2275962.000000	113927.229416	105000000.000200	100000000.000200	22737008.001530	NaN
60535.939501	2277017.000000	113927.229680	105000000.000400	99999999.998800	22737008.000250	NaN
60535.939513	2278071.000000	113927.229270	105000000.002000	99999999.999700	22737007.999300	NaN
60535.939525	2279127.000000	113927.229362	104999999.999600	100000000.000600	22737007.998770	NaN
60535.939538	2280181.000000	113927.229203	105000000.001700	99999999.999200	22737007.998640	NaN
60535.939550	2281234.000000	113927.229456	105000000.000700	99999999.999900	22737007.998820	NaN
60535.939562	2282289.000000	113927.229114	105000000.000700	100000000.000600	22737007.999500	NaN
60535.939574	2283344.000000	113927.229445	104999999.999100	100000000.000200	22737008.000270	NaN
60535.939586	2284396.000000	NaN	NaN	NaN	NaN	NaN
60535.939599	2285450.000000	113927.229421	105000000.001500	99999999.998300	22737008.001310	NaN
60535.939611	2286506.000000	113927.229222	105000000.000900	100000000.000800	22737008.001320	NaN
60535.939623	2287561.000000	113927.229564	104999999.999200	100000000.000200	22737008.001000	NaN
60535.939635	2288614.000000	113927.229219	105000000.000900	99999999.999800	22737008.000100	NaN
60535.939647	2289668.000000	113927.228978	105000000.000900	100000000.000400	22737007.999120	NaN
60535.939660	2290721.000000	113927.229590	105000000.000500	99999999.999100	22737007.998690	NaN
60535.939672	2291774.000000	113927.229641	104999999.999700	100000000.000700	22737007.998590	NaN
60535.939684	2292830.000000	113927.229002	105000000.000100	100000000.000600	22737007.999070	NaN
60535.939696	2293884.000000	113927.229390	105000000.001200	100000000.000000	22737007.999470	NaN
60535.939708	2294939.000000	113927.229587	105000000.000100	100000000.000800	22737008.000530	NaN
60535.939721	2296003.000000	113927.229404	105000000.001300	99999999.997900	22737008.000930	NaN
60535.939733	2297057.000000	113927.229333	105000000.001000	99999999.999900	22737008.001220	NaN
60535.939745	2298112.000000	113927.229318	104999999.999400	100000000.001200	22737008.001320	NaN
60535.939757	2299167.000000	113927.229599	105000000.001100	99999999.998900	22737008.001350	NaN
60535.939770	2300221.000000	113927.229251	105000000.000700	100000000.001100	22737007.999740	NaN
60535.939782	2301273.000000	113927.229576	105000000.000600	99999999.998600	22737007.998840	NaN
60535.939794	2302342.000000	113927.229209	105000000.000200	99999999.999800	22737007.998740	NaN
60535.939806	2303396.000000	113927.229330	105000000.000600	100000000.000200	22737007.998810	NaN
60535.939819	2304451.000000	113927.229230	105000000.000800	99999999.999200	22737007.998940	NaN
60535.939831	2305504.000000	113927.229501	105000000.000300	100000000.001000	22737007.999180	NaN
60535.939843	2306556.000000	113927.229250	105000000.000600	99999999.998700	22737008.000590	NaN
60535.939855	2307611.000000	113927.229357	105000000.000600	99999999.999500	22737008.000790	NaN
60535.939867	2308666.000000	113927.229344	105000000.000500	100000000.000800	22737008.001420	NaN
60535.939880	2309720.000000	113927.229413	104999999.999700	99999999.999600	22737008.001570	NaN
60535.939892	2310775.000000	113927.229433	104999999.999400	100000000.000500	22737008.001160	NaN
60535.939904	2311831.000000	113927.229537	105000000.000200	99999999.999500	22737008.000030	NaN
60535.939916	2312884.000000	113927.229319	105000000.001700	100000000.000100	22737007.998890	NaN
60535.939928	2313940.000000	113927.228933	104999999.999000	100000000.000700	22737007.998710	NaN
60535.939941	2314996.000000	113927.229663	104999999.999800	99999999.999500	22737007.998780	NaN
60535.939953	2316053.000000	113927.229126	105000000.000200	99999999.999900	22737007.998900	NaN
60535.939965	2317107.000000	113927.229490	105000000.000500	100000000.000500	22737007.999470	NaN
60535.939977	2318161.000000	113927.229325	105000000.000400	100000000.000000	22737008.000470	NaN
60535.939989	2319214.000000	113927.229583	104999999.999800	100000000.001200	22737008.000990	NaN
60535.940002	2320268.000000	113927.229270	105000000.001300	99999999.998600	22737008.001270	NaN
60535.940014	2321323.000000	113927.228863	105000000.000500	99999999.999400	22737008.001300	NaN
60535.940026	2322376.000000	113927.229811	105000000.000900	99999999.999700	22737008.001090	NaN
60535.940038	2323433.000000	113927.229268	104999999.998900	100000000.000000	22737008.000090	NaN
60535.940050	2324486.000000	113927.229383	105000000.001000	100000000.001300	22737007.999020	NaN
60535.940063	2325540.000000	113927.229335	105000000.001300	99999999.998500	22737007.998770	NaN
60535.940075	2326597.000000	113927.229290	104999999.999300	100000000.000100	22737007.998780	NaN
60535.940087	2327651.000000	113927.229394	105000000.001100	99999999.999300	22737007.998600	NaN
60535.940099	2328704.000000	113927.229022	105000000.000600	99999999.999700	22737007.999440	NaN
60535.940112	2329759.000000	113927.229438	105000000.001100	100000000.000700	22737008.000300	NaN
60535.940124	2330813.000000	113927.229563	105000000.000600	99999999.998200	22737008.000990	NaN
60535.940136	2331867.000000	113927.229244	104999999.999300	100000000.000300	22737008.001430	NaN
60535.940148	2332921.000000	113927.229069	104999999.999900	100000000.000800	22737008.001470	NaN
60535.940160	2333977.000000	113927.229717	105000000.000900	99999999.999800	22737008.001080	NaN
60535.940173	2335033.000000	113927.229221	105000000.001300	100000000.000800	22737008.000390	NaN
60535.940185	2336087.000000	113927.229197	104999999.999500	99999999.998700	22737007.999140	NaN
60535.940197	2337143.000000	113927.229231	105000000.001400	99999999.999800	22737007.998710	NaN
60535.940209	2338196.000000	113927.229301	105000000.001100	100000000.000400	22737007.998760	NaN
60535.940221	2339252.000000	113927.229384	104999999.999000	99999999.999400	22737007.999170	NaN
60535.940234	2340307.000000	113927.229550	105000000.001400	99999999.999700	22737007.999400	NaN
60535.940246	2341360.000000	113927.229165	104999999.999800	99999999.999000	22737008.000240	NaN
60535.940258	2342434.000000	113927.229452	105000000.000900	100000000.000400	22737008.000670	NaN
60535.940270	2343487.000000	113927.229162	105000000.000700	100000000.000600	22737008.001030	NaN
60535.940283	2344543.000000	113927.229322	105000000.000900	99999999.999100	22737008.001320	NaN
60535.940295	2345596.000000	113927.229439	104999999.998700	100000000.000100	22737008.001220	NaN
60535.940307	2346649.000000	113927.229432	105000000.000400	99999999.999700	22737008.000580	NaN
60535.940319	2347704.000000	113927.229562	105000000.001500	100000000.000100	22737007.999430	NaN
60535.940331	2348760.000000	113927.229148	104999999.999800	99999999.999500	22737007.999010	NaN
60535.940344	2349814.000000	113927.229189	105000000.000300	99999999.997900	22737007.998770	NaN
60535.940356	2350868.000000	113927.229186	105000000.001400	100000000.000200	22737007.998680	NaN
60535.940368	2351923.000000	113927.229554	104999999.999600	99999999.999900	22737007.999310	NaN
60535.940380	2352977.000000	113927.229360	105000000.001500	100000000.000400	22737007.999940	NaN
60535.940392	2354033.000000	113927.229428	104999999.999100	100000000.000800	22737008.000550	NaN
60535.940405	2355088.000000	113927.229058	105000000.001800	99999999.999100	22737008.001420	NaN
60535.940417	2356141.000000	113927.229448	104999999.999300	100000000.000000	22737008.001280	NaN
60535.940429	2357196.000000	113927.229276	105000000.000000	100000000.000400	22737008.001280	NaN
60535.940441	2358252.000000	113927.229211	105000000.001100	100000000.000800	22737008.000640	NaN
60535.940453	2359305.000000	113927.229477	105000000.000700	100000000.001300	22737007.999700	NaN
60535.940466	2360361.000000	113927.229511	105000000.000000	99999999.998500	22737007.998760	NaN
60535.940478	2361415.000000	113927.229159	105000000.001100	99999999.998500	22737007.998720	NaN
60535.940490	2362468.000000	113927.229296	105000000.000600	100000000.001100	22737007.998830	NaN
60535.940502	2363524.000000	113927.229560	104999999.999500	100000000.001100	22737007.999290	NaN
60535.940515	2364579.000000	113927.229270	105000000.001100	100000000.000800	22737007.999690	NaN
60535.940527	2365632.000000	113927.229146	104999999.999500	99999999.998300	22737008.000730	NaN
60535.940539	2366688.000000	113927.229445	105000000.000300	100000000.000600	22737008.001410	NaN
60535.940551	2367742.000000	113927.229349	105000000.001200	100000000.000100	22737008.001370	NaN
60535.940563	2368798.000000	113927.229238	105000000.000900	99999999.999600	22737008.001290	NaN
60535.940576	2369853.000000	113927.229114	104999999.999200	99999999.999800	22737008.000920	NaN
60535.940588	2370909.000000	113927.229635	105000000.001600	99999999.998200	22737007.999720	NaN
60535.940600	2371962.000000	113927.229446	105000000.000500	99999999.999300	22737007.998660	NaN
60535.940612	2373017.000000	113927.229271	104999999.999700	100000000.002500	22737007.998670	NaN
60535.940624	2374072.000000	113927.229332	104999999.999800	99999999.999600	22737007.998580	NaN
60535.940637	2375125.000000	113927.229562	105000000.000200	100000000.000500	22737007.999140	NaN
60535.940649	2376180.000000	113927.229244	105000000.001900	99999999.999800	22737007.999630	NaN
60535.940661	2377236.000000	113927.229250	104999999.999600	100000000.000200	22737008.000630	NaN
60535.940674	2378371.000000	NaN	NaN	NaN	NaN	NaN
60535.940686	2379427.000000	113927.229152	105000000.001500	99999999.998400	22737008.001330	NaN
60535.940699	2380482.000000	113927.229478	104999999.999600	100000000.000100	22737008.001330	NaN
60535.940711	2381536.000000	113927.229132	105000000.001100	99999999.999100	22737008.001300	NaN
60535.940723	2382591.000000	113927.229544	105000000.001300	99999999.999800	22737008.000890	NaN
60535.940735	2383646.000000	113927.229326	104999999.999600	100000000.000200	22737007.999990	NaN
60535.940747	2384700.000000	113927.229331	105000000.001400	99999999.998400	22737007.998610	NaN
60535.940760	2385756.000000	113927.229254	104999999.999300	100000000.000900	22737007.998690	NaN
60535.940772	2386811.000000	113927.229390	105000000.000000	99999999.999800	22737007.998630	NaN
60535.940784	2387864.000000	113927.229734	105000000.001000	99999999.998900	22737007.999030	NaN
60535.940796	2388919.000000	113927.229145	104999999.999300	100000000.001600	22737007.999440	NaN
60535.940808	2389974.000000	113927.229086	105000000.000000	99999999.998600	22737008.000550	NaN
60535.940821	2391029.000000	113927.229308	104999999.999700	100000000.000300	22737008.001210	NaN
60535.940833	2392085.000000	113927.229136	105000000.000500	100000000.000600	22737008.001340	NaN
60535.940845	2393138.000000	113927.229339	105000000.000400	100000000.000200	22737008.001220	NaN
60535.940857	2394190.000000	113927.229643	105000000.000000	100000000.000300	22737008.001000	NaN
60535.940869	2395246.000000	113927.229296	105000000.001400	99999999.997800	22737007.999800	NaN
60535.940882	2396302.000000	113927.229245	105000000.000100	99999999.999500	22737007.998760	NaN
60535.940894	2397358.000000	113927.229425	104999999.999800	100000000.000400	22737007.998850	NaN
60535.940906	2398413.000000	113927.229318	105000000.000500	100000000.000100	22737007.998600	NaN
60535.940918	2399466.000000	113927.229175	105000000.001400	100000000.000900	22737007.998890	NaN
60535.940930	2400518.000000	113927.229555	105000000.001000	99999999.998200	22737007.999420	NaN
60535.940943	2401575.000000	113927.229246	104999999.999600	100000000.001200	22737008.000440	NaN
60535.940955	2402630.000000	113927.229335	105000000.000300	100000000.000300	22737008.001090	NaN
60535.940967	2403686.000000	113927.229350	105000000.000600	99999999.998100	22737008.001260	NaN
60535.940979	2404740.000000	113927.229530	105000000.001300	100000000.000300	22737008.001560	NaN
60535.940992	2405794.000000	113927.229358	104999999.999900	99999999.998700	22737008.001100	NaN
60535.941004	2406848.000000	113927.229129	105000000.000400	100000000.000300	22737008.000160	NaN
60535.941016	2407904.000000	113927.229307	105000000.001300	100000000.001000	22737007.999280	NaN
60535.941028	2408958.000000	113927.229304	104999999.999500	99999999.999700	22737007.998730	NaN
60535.941040	2410011.000000	113927.229249	104999999.999800	100000000.001100	22737007.998620	NaN
60535.941053	2411065.000000	113927.229444	105000000.001800	99999999.998500	22737007.998920	NaN
60535.941065	2412119.000000	113927.229150	104999999.999800	100000000.000600	22737007.999680	NaN
60535.941077	2413174.000000	113927.229329	105000000.001000	100000000.000900	22737008.000240	NaN
60535.941089	2414226.000000	113927.229389	105000000.000100	99999999.998400	22737008.000790	NaN
60535.941101	2415281.000000	113927.229323	105000000.000800	100000000.000400	22737008.001260	NaN
60535.941114	2416338.000000	113927.229422	105000000.000900	100000000.000100	22737008.001550	NaN
60535.941126	2417391.000000	113927.229322	105000000.000800	99999999.999600	22737008.001480	NaN
60535.941138	2418447.000000	113927.229155	105000000.000800	100000000.000500	22737008.000480	NaN
60535.941150	2419499.000000	113927.229195	104999999.999500	99999999.998500	22737007.999470	NaN
60535.941162	2420553.000000	113927.229585	104999999.999700	99999999.999600	22737007.998560	NaN
60535.941175	2421607.000000	113927.229515	105000000.000600	100000000.000400	22737007.998550	NaN
60535.941187	2422662.000000	113927.229218	105000000.000100	99999999.999900	22737007.998660	NaN
60535.941199	2423717.000000	113927.229280	105000000.001600	100000000.001100	22737007.999310	NaN
60535.941211	2424773.000000	113927.229231	104999999.999800	99999999.998400	22737008.000130	NaN
60535.941223	2425827.000000	113927.229549	105000000.000100	99999999.999600	22737008.000880	NaN
60535.941236	2426880.000000	113927.229278	105000000.000200	100000000.000700	22737008.001380	NaN
60535.941248	2427934.000000	113927.229231	105000000.000300	99999999.999800	22737008.001160	NaN
60535.941260	2428989.000000	113927.229301	105000000.001600	100000000.001100	22737008.001450	NaN
60535.941272	2430045.000000	113927.229378	105000000.000800	99999999.997200	22737008.000720	NaN
60535.941284	2431100.000000	113927.229170	105000000.000700	100000000.000900	22737007.999320	NaN
60535.941297	2432152.000000	113927.229302	104999999.999400	100000000.000800	22737007.998790	NaN
60535.941309	2433206.000000	113927.229598	105000000.001200	99999999.999600	22737007.998820	NaN
60535.941321	2434261.000000	113927.229253	105000000.001100	100000000.000500	22737007.998830	NaN
60535.941333	2435315.000000	113927.229311	104999999.999200	99999999.999200	22737007.998840	NaN
60535.941346	2436377.000000	113927.229501	105000000.001200	100000000.000300	22737007.999800	NaN
60535.941358	2437433.000000	113927.229172	104999999.998800	100000000.000800	22737008.000540	NaN
60535.941370	2438486.000000	113927.229151	105000000.001500	99999999.999900	22737008.001130	NaN
60535.941382	2439539.000000	113927.229271	104999999.999500	100000000.000200	22737008.001260	NaN
60535.941394	2440593.000000	113927.229779	105000000.001200	99999999.999200	22737008.001310	NaN
60535.941407	2441648.000000	113927.229345	105000000.001300	99999999.999400	22737008.000820	NaN
60535.941419	2442704.000000	113927.229254	105000000.000900	100000000.000900	22737007.999720	NaN
60535.941431	2443759.000000	113927.229287	104999999.999400	99999999.998600	22737007.998730	NaN
60535.941443	2444814.000000	113927.229393	104999999.999900	100000000.000400	22737007.998540	NaN
60535.941455	2445869.000000	113927.229267	105000000.001700	99999999.999900	22737007.998920	NaN
60535.941468	2446924.000000	113927.229506	105000000.000400	100000000.000000	22737007.998990	NaN
60535.941480	2447977.000000	113927.228960	105000000.000700	100000000.001200	22737007.999640	NaN
60535.941492	2449031.000000	113927.229457	105000000.000700	99999999.998200	22737008.000200	NaN
60535.941504	2450087.000000	113927.229528	105000000.000300	100000000.000500	22737008.001120	NaN
60535.941516	2451140.000000	113927.229791	105000000.000900	99999999.999900	22737008.001110	NaN
60535.941529	2452193.000000	113927.228996	105000000.000300	99999999.999400	22737008.001370	NaN
60535.941541	2453248.000000	113927.229245	104999999.999500	100000000.001100	22737008.000830	NaN
60535.941553	2454303.000000	113927.229581	105000000.001300	99999999.997600	22737008.000010	NaN
60535.941565	2455358.000000	113927.229109	104999999.999300	100000000.000200	22737007.999120	NaN
60535.941577	2456413.000000	113927.229583	105000000.001300	100000000.000500	22737007.998480	NaN
60535.941590	2457467.000000	113927.229262	104999999.999600	99999999.999400	22737007.998800	NaN
60535.941602	2458520.000000	113927.229417	105000000.001300	100000000.000700	22737007.998950	NaN
60535.941614	2459575.000000	113927.229356	105000000.000700	99999999.999400	22737007.999150	NaN
60535.941626	2460628.000000	113927.229398	105000000.000200	100000000.000500	22737008.000560	NaN
60535.941638	2461684.000000	113927.229203	104999999.999600	100000000.000800	22737008.001020	NaN
60535.941651	2462740.000000	113927.229395	105000000.000100	100000000.000300	22737008.001210	NaN
60535.941663	2463792.000000	113927.229543	104999999.999500	100000000.000200	22737008.001470	NaN
60535.941675	2464845.000000	113927.229082	105000000.001500	99999999.998400	22737008.001400	NaN
60535.941687	2465901.000000	113927.229315	105000000.000600	99999999.999600	22737008.000160	NaN
60535.941699	2466956.000000	113927.229501	105000000.000600	100000000.000400	22737007.999230	NaN
60535.941712	2468010.000000	113927.229341	105000000.000900	99999999.998800	22737007.998650	NaN
60535.941724	2469066.000000	113927.229143	104999999.999500	100000000.001500	22737007.998800	NaN
60535.941736	2470120.000000	113927.229445	104999999.999500	99999999.998800	22737007.998530	NaN
60535.941748	2471173.000000	113927.229409	105000000.001500	99999999.999100	22737007.999560	NaN
60535.941760	2472227.000000	113927.229385	104999999.999500	100000000.000300	22737008.000240	NaN
60535.941773	2473281.000000	113927.229216	105000000.001100	99999999.999500	22737008.000820	NaN
60535.941785	2474334.000000	113927.229567	104999999.999400	100000000.000400	22737008.001320	NaN
60535.941797	2475390.000000	113927.229236	105000000.001100	99999999.998900	22737008.001360	NaN
60535.941809	2476446.000000	113927.229539	105000000.000000	99999999.999900	22737008.001360	NaN
60535.941821	2477499.000000	113927.229524	104999999.999700	100000000.000200	22737008.000660	NaN
60535.941834	2478556.000000	113927.228746	105000000.001200	99999999.998200	22737007.999640	NaN
60535.941846	2479609.000000	113927.229067	104999999.999900	100000000.001100	22737007.998600	NaN
60535.941858	2480664.000000	113927.229801	104999999.999900	100000000.000300	22737007.998510	NaN
