# Readme Information 
# Data taken on 250313, analyzed on 17-Mar-2025 by script Saveshifts_forTara_v3_250313.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2229), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0615), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.615861e+04 s, uptime fraction 8.461747e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0747702236160003e+04	   6.3000001687900625e+07	   1.0000000000000000e+00	
   6.0747702246720000e+04	   6.3000001680316731e+07	   1.0000000000000000e+00	
   6.0747702257299999e+04	   6.3000001682530783e+07	   1.0000000000000000e+00	
   6.0747702267890003e+04	   6.3000001689572603e+07	   1.0000000000000000e+00	
   6.0747702278470002e+04	   6.3000001702153184e+07	   1.0000000000000000e+00	
   6.0747702289050001e+04	   6.3000001720643185e+07	   1.0000000000000000e+00	
   6.0747702299630000e+04	   6.3000001746166736e+07	   1.0000000000000000e+00	
   6.0747702310200002e+04	   6.3000001766033381e+07	   1.0000000000000000e+00	
   6.0747702320780001e+04	   6.3000001776608899e+07	   1.0000000000000000e+00	
   6.0747702331360000e+04	   6.3000001774356574e+07	   1.0000000000000000e+00	
   6.0747702341930002e+04	   6.3000001762846738e+07	   1.0000000000000000e+00	
   6.0747702352510001e+04	   6.3000001752886437e+07	   1.0000000000000000e+00	
   6.0747702363090000e+04	   6.3000001743562579e+07	   1.0000000000000000e+00	
   6.0747702373669999e+04	   6.3000001738752291e+07	   1.0000000000000000e+00	
   6.0747702384260003e+04	   6.3000001736163005e+07	   1.0000000000000000e+00	
   6.0747702394829998e+04	   6.3000001733437024e+07	   1.0000000000000000e+00	
   6.0747702405409997e+04	   6.3000001728095427e+07	   1.0000000000000000e+00	
   6.0747702416000000e+04	   6.3000001725773290e+07	   1.0000000000000000e+00	
   6.0747702426559998e+04	   6.3000001727274403e+07	   1.0000000000000000e+00	
   6.0747702437150001e+04	   6.3000001724496253e+07	   1.0000000000000000e+00	
   6.0747702447730000e+04	   6.3000001721434757e+07	   1.0000000000000000e+00	
   6.0747702458300002e+04	   6.3000001718452983e+07	   1.0000000000000000e+00	
   6.0747702468889998e+04	   6.3000001716378242e+07	   1.0000000000000000e+00	
   6.0747702479460000e+04	   6.3000001714788750e+07	   1.0000000000000000e+00	
   6.0747702490039999e+04	   6.3000001713129520e+07	   1.0000000000000000e+00	
   6.0747702500630003e+04	   6.3000001715388216e+07	   1.0000000000000000e+00	
   6.0747702511199997e+04	   6.3000001727106363e+07	   1.0000000000000000e+00	
   6.0747702521790001e+04	   6.3000001736231953e+07	   1.0000000000000000e+00	
   6.0747702532370000e+04	   6.3000001742876351e+07	   1.0000000000000000e+00	
   6.0747702542929997e+04	   6.3000001740261450e+07	   1.0000000000000000e+00	
   6.0747702553509997e+04	   6.3000001734563179e+07	   1.0000000000000000e+00	
   6.0747702564100000e+04	   6.3000001733727425e+07	   1.0000000000000000e+00	
   6.0747702574670002e+04	   6.3000001747931346e+07	   1.0000000000000000e+00	
   6.0747702585250001e+04	   6.3000001763119392e+07	   1.0000000000000000e+00	
   6.0747702595839997e+04	   6.3000001777125798e+07	   1.0000000000000000e+00	
   6.0747702606400002e+04	   6.3000001793865047e+07	   1.0000000000000000e+00	
   6.0747702616980001e+04	   6.3000001808340073e+07	   1.0000000000000000e+00	
   6.0747702627569997e+04	   6.3000001812819421e+07	   1.0000000000000000e+00	
   6.0747702638150004e+04	   6.3000001807836615e+07	   1.0000000000000000e+00	
   6.0747702648730003e+04	   6.3000001807587132e+07	   1.0000000000000000e+00	
   6.0747702659310002e+04	   6.3000001809237458e+07	   1.0000000000000000e+00	
   6.0747702669879996e+04	   6.3000001810309961e+07	   1.0000000000000000e+00	
   6.0747702680460003e+04	   6.3000001806740835e+07	   1.0000000000000000e+00	
   6.0747702691060003e+04	   6.3000001801796459e+07	   1.0000000000000000e+00	
   6.0747702701609996e+04	   6.3000001793980762e+07	   1.0000000000000000e+00	
   6.0747702712190003e+04	   6.3000001786809616e+07	   1.0000000000000000e+00	
   6.0747702722770002e+04	   6.3000001782871380e+07	   1.0000000000000000e+00	
   6.0747702733350001e+04	   6.3000001778351769e+07	   1.0000000000000000e+00	
   6.0747702743930000e+04	   6.3000001778414123e+07	   1.0000000000000000e+00	
   6.0747702754520004e+04	   6.3000001781566054e+07	   1.0000000000000000e+00	
   6.0747702765089998e+04	   6.3000001785687968e+07	   1.0000000000000000e+00	
   6.0747702775669997e+04	   6.3000001793365993e+07	   1.0000000000000000e+00	
   6.0747702786250004e+04	   6.3000001802174434e+07	   1.0000000000000000e+00	
   6.0747702796819998e+04	   6.3000001808153979e+07	   1.0000000000000000e+00	
   6.0747702807399997e+04	   6.3000001814461686e+07	   1.0000000000000000e+00	
   6.0747702817980004e+04	   6.3000001818465680e+07	   1.0000000000000000e+00	
   6.0747702828560003e+04	   6.3000001818554856e+07	   1.0000000000000000e+00	
   6.0747702839140002e+04	   6.3000001816837877e+07	   1.0000000000000000e+00	
   6.0747702849720001e+04	   6.3000001810929775e+07	   1.0000000000000000e+00	
   6.0747702860309997e+04	   6.3000001806306832e+07	   1.0000000000000000e+00	
   6.0747702870870002e+04	   6.3000001803423434e+07	   1.0000000000000000e+00	
   6.0747702881450001e+04	   6.3000001803352363e+07	   1.0000000000000000e+00	
   6.0747702892039997e+04	   6.3000001798793308e+07	   1.0000000000000000e+00	
