MJD,shift,IS_GOOD
60507.92127479,63000004.011643089354038238525390625,True
60507.92128546,63000003.99047088623046875,True
60507.92129612,63000003.976216666400432586669921875,True
60507.9213068,63000003.960048936307430267333984375,True
60507.92131748,63000003.952426694333553314208984375,True
60507.92132812,63000003.940857492387294769287109375,True
60507.92133881,63000003.941766865551471710205078125,True
60507.92134947,63000003.955543659627437591552734375,True
60507.92136014,63000003.966366566717624664306640625,True
60507.92137082,63000003.96580891311168670654296875,True
60507.92138149,63000003.959281288087368011474609375,True
60507.92139216,63000003.944969750940799713134765625,True
60507.92140283,63000003.934112869203090667724609375,True
60507.92141349,63000003.929327957332134246826171875,True
60507.92142418,63000003.939161546528339385986328125,True
60507.92143485,63000003.939975716173648834228515625,True
60507.92144552,63000003.950337357819080352783203125,True
60507.92145618,63000003.951825924217700958251953125,True
60507.92146685,63000003.961224041879177093505859375,True
60507.92147752,63000003.983832217752933502197265625,True
60507.92148819,63000003.9988217055797576904296875,True
60507.92149886,63000004.006012149155139923095703125,True
60507.92150953,63000004.008004985749721527099609375,True
60507.9215202,63000004.01336777210235595703125,True
60507.92153088,63000004.021362565457820892333984375,True
60507.92154155,63000004.034370698034763336181640625,True
60507.92155223,63000004.0475876331329345703125,True
60507.9215629,63000004.05503593385219573974609375,True
60507.92157356,63000004.06024049222469329833984375,True
60507.92158423,63000004.06419990956783294677734375,True
60507.9215949,63000004.06104536354541778564453125,True
60507.92160557,63000004.042152695357799530029296875,True
60507.92161624,63000004.026324920356273651123046875,True
60507.92162691,63000004.00896175205707550048828125,True
60507.92163757,63000003.999807141721248626708984375,True
60507.92164825,63000003.996803633868694305419921875,True
60507.92165891,63000003.995900474488735198974609375,True
60507.92166958,63000003.991555519402027130126953125,True
60507.92168027,63000004.000990636646747589111328125,True
60507.92169094,63000004.018498398363590240478515625,True
60507.9217016,63000004.045542098581790924072265625,True
60507.92171226,63000004.0707822144031524658203125,True
60507.92172294,63000004.092066712677478790283203125,True
60507.9217336,63000004.111126191914081573486328125,True
60507.92174427,63000004.127636969089508056640625,True
60507.92175496,63000004.1457155048847198486328125,True
60507.92176563,63000004.146278955042362213134765625,True
60507.92177629,63000004.1133044064044952392578125,True
60507.92178697,63000004.084239535033702850341796875,True
60507.92179763,63000004.05773274600505828857421875,True
60507.92180831,63000004.03250344097614288330078125,True
60507.921819,63000004.0154002606868743896484375,True
60507.92182963,63000003.9968111217021942138671875,True
60507.92184031,63000003.976090572774410247802734375,True
60507.92185098,63000003.975116252899169921875,True
60507.92186166,63000004.00246427953243255615234375,True
60507.92187233,63000004.034129895269870758056640625,True
60507.92188299,63000004.07274349033832550048828125,True
60507.92189368,63000004.110589377582073211669921875,True
60507.92190434,63000004.13410814106464385986328125,True
60507.921915,63000004.17024718225002288818359375,True
60507.92192568,63000004.2093124687671661376953125,True
60507.92193635,63000004.222460009157657623291015625,True
60507.92194702,63000004.199235878884792327880859375,True
60507.92195769,63000004.184993483126163482666015625,True
60507.92196835,63000004.18308450281620025634765625,True
60507.92197903,63000004.17567123472690582275390625,True
60507.9219897,63000004.15908427536487579345703125,True
60507.92200038,63000004.148716427385807037353515625,True
60507.92201104,63000004.14225991070270538330078125,True
60507.92202171,63000004.13545334339141845703125,True
60507.92203239,63000004.134270109236240386962890625,True
60507.92204305,63000004.1365015208721160888671875,True
60507.92205373,63000004.135868616402149200439453125,True
60507.9220644,63000004.139135919511318206787109375,True
60507.92207507,63000004.13640846312046051025390625,True
60507.92208573,63000004.135029576718807220458984375,True
60507.92209641,63000004.12424387037754058837890625,True
60507.92210707,63000004.112736858427524566650390625,True
60507.92211774,63000004.09844429790973663330078125,True
60507.92212842,63000004.076639346778392791748046875,True
60507.92213909,63000004.050288788974285125732421875,True
60507.92214976,63000004.025104440748691558837890625,True
60507.92216042,63000004.0126861035823822021484375,True
60507.9221711,63000003.99935518205165863037109375,True
60507.92218176,63000003.9979759156703948974609375,True
60507.92219245,63000004.0114407241344451904296875,True
60507.92220311,63000004.04765795171260833740234375,True
60507.92221377,63000004.0807267129421234130859375,True
60507.92222445,63000004.106319732964038848876953125,True
60507.92223512,63000004.11541037261486053466796875,True
60507.92224578,63000004.116591222584247589111328125,True
60507.92225647,63000004.110414497554302215576171875,True
60507.92226713,63000004.1055042445659637451171875,True
60507.92227781,63000004.09000714123249053955078125,True
60507.92228848,63000004.06919924914836883544921875,True
60507.92229914,63000004.0385731756687164306640625,True
60507.92230981,63000004.012851513922214508056640625,True
60507.92232048,63000003.9998627603054046630859375,True
60507.92233117,63000003.99697797000408172607421875,True
60507.92234183,63000003.99049021303653717041015625,True
60507.9223525,63000003.976723037660121917724609375,True
60507.92236317,63000003.97100879251956939697265625,True
60507.92237383,63000003.979073561728000640869140625,True
60507.9223845,63000003.985682182013988494873046875,True
60507.92239519,63000003.989999137818813323974609375,True
60507.92240584,63000004.001379676163196563720703125,True
60507.92241651,63000004.016428768634796142578125,True
60507.9224272,63000004.030212335288524627685546875,True
60507.92243786,63000004.037591211497783660888671875,True
60507.92244853,63000004.04135264456272125244140625,True
60507.9224592,63000004.035716436803340911865234375,True
60507.92246986,63000004.024412073194980621337890625,True
60507.92248054,63000004.017016477882862091064453125,True
60507.92249119,63000004.01638431847095489501953125,True
60507.9225019,63000004.014142639935016632080078125,True
60507.92251256,63000004.009032376110553741455078125,True
60507.92252322,63000003.999299250543117523193359375,True
60507.92253389,63000003.98561365902423858642578125,True
60507.92254455,63000003.98055516183376312255859375,True
60507.92255524,63000003.978213377296924591064453125,True
60507.92256592,63000003.979708574712276458740234375,True
60507.92257658,63000003.981087721884250640869140625,True
60507.92258724,63000003.9857371747493743896484375,True
60507.9225979,63000003.9878630340099334716796875,True
60507.92260857,63000003.988847054541110992431640625,True
60507.92261943,63000003.981059320271015167236328125,True
60507.92262994,63000003.969146430492401123046875,True
60507.92264059,63000003.959195263683795928955078125,True
60507.92265127,63000003.960636913776397705078125,True
60507.92266194,63000003.970859222114086151123046875,True
60507.92267261,63000003.98543836176395416259765625,True
60507.92268329,63000003.9988858997821807861328125,True
60507.92269396,63000004.00340856611728668212890625,True
60507.92270461,63000003.992819659411907196044921875,True
60507.92271529,63000003.97261081635951995849609375,True
60507.92272594,63000003.95193894207477569580078125,True
60507.92273663,63000003.9559811651706695556640625,True
60507.9227473,63000003.9663394391536712646484375,True
60507.92275797,63000003.985046863555908203125,True
60507.92276864,63000004.008669830858707427978515625,True
60507.92277931,63000004.038926891982555389404296875,True
60507.92278999,63000004.0521756112575531005859375,True
60507.92280065,63000004.069155476987361907958984375,True
60507.92281132,63000004.086213208734989166259765625,True
60507.92282199,63000004.1008919775485992431640625,True
60507.92283267,63000004.098587058484554290771484375,True
60507.92284333,63000004.076594866812229156494140625,True
60507.922854,63000004.05308659374713897705078125,True
60507.92286467,63000004.029223926365375518798828125,True
60507.92287536,63000004.015898831188678741455078125,True
60507.922886,63000004.008525215089321136474609375,True
60507.92289668,63000003.999470196664333343505859375,True
60507.92290735,63000003.98860143125057220458984375,True
60507.92291803,63000003.979673206806182861328125,True
60507.92292869,63000003.98676843941211700439453125,True
60507.92293936,63000003.9953345358371734619140625,True
60507.92295003,63000004.01670177280902862548828125,True
60507.9229607,63000004.0335250198841094970703125,True
60507.92297137,63000004.0491889417171478271484375,True
60507.92298204,63000004.065478377044200897216796875,True
60507.92299271,63000004.07569730281829833984375,True
60507.92300337,63000004.07419376075267791748046875,True
60507.92301406,63000004.061238177120685577392578125,True
60507.92302473,63000004.04434935748577117919921875,True
60507.9230354,63000004.03106762468814849853515625,True
60507.92304607,63000004.02583713829517364501953125,True
60507.92305674,63000004.021542198956012725830078125,True
60507.9230674,63000004.01097549498081207275390625,True
60507.92307809,63000003.996811069548130035400390625,True
60507.92308876,63000003.982618726789951324462890625,True
60507.92309942,63000003.975159943103790283203125,True
60507.92311009,63000003.96652390062808990478515625,True
60507.92312076,63000003.955462418496608734130859375,True
60507.92313143,63000003.95358161628246307373046875,True
60507.92314218,63000003.971008293330669403076171875,True
60507.92315277,63000003.97925336658954620361328125,True
60507.92316343,63000003.981970719993114471435546875,True
60507.92317412,63000003.9865684807300567626953125,True
60507.92318479,63000003.990214861929416656494140625,True
60507.92319546,63000003.9921412169933319091796875,True
60507.92320613,63000003.999536164104938507080078125,True
60507.92321679,63000004.008117146790027618408203125,True
60507.92322746,63000004.020832799375057220458984375,True
60507.92323813,63000004.02573578059673309326171875,True
60507.92324881,63000004.0316267311573028564453125,True
60507.92325947,63000004.033932216465473175048828125,True
60507.92327016,63000004.040595166385173797607421875,True
60507.92328081,63000004.041996486485004425048828125,True
60507.92329149,63000004.042224727571010589599609375,True
60507.92330215,63000004.035265050828456878662109375,True
60507.92331282,63000004.0260770618915557861328125,True
60507.9233235,63000004.017928600311279296875,True
60507.92333417,63000004.011048175394535064697265625,True
60507.92334484,63000004.0018440783023834228515625,True
60507.9233555,63000003.99825794994831085205078125,True
60507.92336617,63000003.99695228040218353271484375,True
60507.92337687,63000003.99993102252483367919921875,True
60507.92338752,63000004.005434162914752960205078125,True
60507.92339819,63000004.012086071074008941650390625,True
60507.92340887,63000004.021036423742771148681640625,True
60507.92341953,63000004.0339768826961517333984375,True
60507.92343021,63000004.037255935370922088623046875,True
60507.92344088,63000004.030782662332057952880859375,True
60507.92345155,63000004.027069531381130218505859375,True
60507.92346221,63000004.03022845089435577392578125,True
60507.92347288,63000004.024096630513668060302734375,True
60507.92348355,63000004.00833524763584136962890625,True
60507.92349422,63000003.994859002530574798583984375,True
60507.92350489,63000003.985673129558563232421875,True
60507.92351557,63000003.97600378096103668212890625,True
60507.92352623,63000003.967044688761234283447265625,True
60507.9235369,63000003.958241403102874755859375,True
60507.92354759,63000003.95014822483062744140625,True
60507.92355825,63000003.947139449417591094970703125,True
60507.92356892,63000003.95224742591381072998046875,True
60507.92357959,63000003.9546376168727874755859375,True
60507.92359026,63000003.949560873210430145263671875,True
60507.92360092,63000003.947677396237850189208984375,True
60507.92361159,63000003.9500386416912078857421875,True
60507.92362227,63000003.9566424787044525146484375,True
60507.92363293,63000003.964119352400302886962890625,True
60507.92364361,63000003.97956512868404388427734375,True
60507.92365428,63000003.998418636620044708251953125,True
60507.92366495,63000004.015259422361850738525390625,True
60507.92367561,63000004.03487263619899749755859375,True
60507.9236863,63000004.058012895286083221435546875,True
60507.92369697,63000004.066593445837497711181640625,True
60507.92370765,63000004.075443305075168609619140625,True
60507.9237183,63000004.071990393102169036865234375,True
60507.92372898,63000004.07067668437957763671875,True
60507.92373964,63000004.06662495434284210205078125,True
60507.92375031,63000004.063625015318393707275390625,True
60507.92376098,63000004.042995132505893707275390625,True
60507.92377164,63000004.02841031551361083984375,True
60507.92378233,63000004.023544229567050933837890625,True
60507.92379299,63000004.017691008746623992919921875,True
60507.92380366,63000004.001059778034687042236328125,True
60507.92381434,63000003.990779340267181396484375,True
60507.923825,63000003.97660909593105316162109375,True
60507.92383567,63000003.967611126601696014404296875,True
60507.92384635,63000003.963677108287811279296875,True
60507.92385702,63000003.967754386365413665771484375,True
60507.9238677,63000003.97565059363842010498046875,True
60507.92387834,63000003.98163767158985137939453125,True
60507.92388902,63000003.990356989204883575439453125,True
60507.92389972,63000003.990880422294139862060546875,True
60507.92391037,63000003.9740122854709625244140625,True
60507.92392104,63000003.972637109458446502685546875,True
60507.92393171,63000003.982626251876354217529296875,True
60507.92394238,63000003.9943636357784271240234375,True
60507.92395306,63000004.003937967121601104736328125,True
60507.92396373,63000004.025085680186748504638671875,True
60507.92397438,63000004.044759638607501983642578125,True
60507.92398505,63000004.06011013686656951904296875,True
60507.92399572,63000004.073626093566417694091796875,True
60507.9240064,63000004.09237384796142578125,True
60507.92401706,63000004.108169496059417724609375,True
60507.92402775,63000004.114050708711147308349609375,True
60507.92403841,63000004.096112243831157684326171875,True
60507.92404908,63000004.0792895853519439697265625,True
60507.92405976,63000004.063864879310131072998046875,True
60507.92407043,63000004.0466106235980987548828125,True
60507.92408109,63000004.0239445865154266357421875,True
60507.92409175,63000004.014453731477260589599609375,True
60507.92410243,63000004.00217781960964202880859375,True
60507.9241131,63000003.998333990573883056640625,True
60507.92412377,63000004.009400524199008941650390625,True
60507.92413443,63000004.022531591355800628662109375,True
60507.92414512,63000004.042110987007617950439453125,True
60507.92415579,63000004.065201707184314727783203125,True
60507.92416645,63000004.071032129228115081787109375,True
60507.92417713,63000004.0703917443752288818359375,True
60507.9241878,63000004.06129752099514007568359375,True
60507.92419847,63000004.046949304640293121337890625,True
60507.92420915,63000004.025183938443660736083984375,True
60507.92421981,63000003.996577642858028411865234375,True
60507.92423047,63000003.958013959228992462158203125,True
60507.92424114,63000003.936884619295597076416015625,True
60507.92425181,63000003.939057849347591400146484375,True
60507.92426249,63000003.938023529946804046630859375,True
60507.92427316,63000003.92024910449981689453125,True
60507.92428382,63000003.917567364871501922607421875,True
60507.9242945,63000003.9332461059093475341796875,True
60507.92430517,63000003.946959428489208221435546875,True
60507.92431584,63000003.95764775574207305908203125,True
60507.92432651,63000003.989163570106029510498046875,True
60507.92433718,63000004.0233561098575592041015625,True
60507.92434786,63000004.05278789997100830078125,True
60507.92435851,63000004.07418309152126312255859375,True
60507.92436918,63000004.077471964061260223388671875,True
60507.92437986,63000004.063135616481304168701171875,True
60507.92439052,63000004.05687768757343292236328125,True
60507.9244012,63000004.06042467057704925537109375,True
60507.92441188,63000004.048716209828853607177734375,True
60507.92442256,63000004.037307552993297576904296875,True
60507.92443321,63000004.026754438877105712890625,True
60507.92444389,63000004.036110453307628631591796875,True
60507.92445456,63000004.040844380855560302734375,True
60507.92446524,63000004.04378972947597503662109375,True
60507.92447591,63000004.04358541965484619140625,True
60507.92448657,63000004.05321653187274932861328125,True
60507.92449724,63000004.05143876373767852783203125,True
60507.92450791,63000004.036495745182037353515625,True
60507.92451857,63000004.0225603580474853515625,True
60507.92452924,63000004.008289732038974761962890625,True
60507.92453992,63000003.987408511340618133544921875,True
60507.92455058,63000003.975855417549610137939453125,True
60507.92456126,63000003.96472270786762237548828125,True
60507.92457193,63000003.96691904962062835693359375,True
60507.92458261,63000003.976510219275951385498046875,True
60507.92459328,63000004.00301940739154815673828125,True
60507.92460395,63000004.03128142654895782470703125,True
60507.9246146,63000004.06547756493091583251953125,True
60507.92462528,63000004.0902997553348541259765625,True
60507.92463595,63000004.10483412444591522216796875,True
60507.92464662,63000004.12470991909503936767578125,True
60507.92465729,63000004.13805414736270904541015625,True
60507.92466797,63000004.131699360907077789306640625,True
60507.92467863,63000004.105230562388896942138671875,True
60507.9246893,63000004.08428709208965301513671875,True
60507.92469998,63000004.071668319404125213623046875,True
60507.92471065,63000004.07351768016815185546875,True
60507.92472132,63000004.081626139581203460693359375,True
60507.92473198,63000004.09070830047130584716796875,True
60507.92474265,63000004.09303070604801177978515625,True
60507.92475331,63000004.10182835161685943603515625,True
60507.92476399,63000004.11142913997173309326171875,True
60507.92477467,63000004.11934490501880645751953125,True
60507.92478534,63000004.12028641998767852783203125,True
60507.92479601,63000004.111277945339679718017578125,True
60507.92480667,63000004.0861458480358123779296875,True
60507.92481735,63000004.064833350479602813720703125,True
60507.92482802,63000004.053457371890544891357421875,True
60507.92483869,63000004.0499597489833831787109375,True
60507.92484937,63000004.049744985997676849365234375,True
60507.92486003,63000004.04784333705902099609375,True
60507.92487071,63000004.04775740206241607666015625,True
60507.92488136,63000004.0534007549285888671875,True
60507.92489203,63000004.065676309168338775634765625,True
60507.92490272,63000004.07166536152362823486328125,True
60507.92491339,63000004.070524774491786956787109375,True
60507.92492406,63000004.063588567078113555908203125,True
60507.92493473,63000004.05816997587680816650390625,True
60507.92494539,63000004.048255503177642822265625,True
60507.92495606,63000004.03730809688568115234375,True
60507.92496672,63000004.026045151054859161376953125,True
60507.92497741,63000004.01878614723682403564453125,True
60507.92498807,63000004.011683166027069091796875,True
60507.92499874,63000004.01030986011028289794921875,True
60507.92500942,63000004.01415550708770751953125,True
60507.9250201,63000004.016823343932628631591796875,True
60507.92503075,63000004.024891488254070281982421875,True
60507.92504143,63000004.02614049613475799560546875,True
60507.9250521,63000004.024981893599033355712890625,True
60507.92506276,63000004.022008784115314483642578125,True
60507.92507345,63000004.01888211071491241455078125,True
60507.9250841,63000004.015901662409305572509765625,True
60507.92509478,63000004.025843627750873565673828125,True
60507.92510547,63000004.0368005931377410888671875,True
60507.92511612,63000004.04729996621608734130859375,True
60507.92512679,63000004.050330154597759246826171875,True
60507.92513746,63000004.0630731880664825439453125,True
60507.92514813,63000004.08295963704586029052734375,True
60507.92515881,63000004.09068451821804046630859375,True
60507.92516947,63000004.086339481174945831298828125,True
60507.92518014,63000004.080106608569622039794921875,True
60507.92519081,63000004.076025031507015228271484375,True
60507.92520148,63000004.0669491589069366455078125,True
60507.92521215,63000004.05760045349597930908203125,True
60507.92522282,63000004.0478414595127105712890625,True
60507.9252335,63000004.053442738950252532958984375,True
60507.92524416,63000004.056692935526371002197265625,True
60507.92525483,63000004.06313766539096832275390625,True
60507.92526551,63000004.067154444754123687744140625,True
60507.92527617,63000004.07235109806060791015625,True
60507.92528683,63000004.083081074059009552001953125,True
60507.92529753,63000004.09823702275753021240234375,True
60507.92530818,63000004.10435660183429718017578125,True
60507.92531887,63000004.0996014177799224853515625,True
60507.92532953,63000004.091309301555156707763671875,True
60507.9253402,63000004.08226327598094940185546875,True
60507.92535087,63000004.064114622771739959716796875,True
60507.92536155,63000004.04123441874980926513671875,True
60507.9253722,63000004.01344017684459686279296875,True
60507.92538287,63000003.984466589987277984619140625,True
60507.92539353,63000003.971794702112674713134765625,True
60507.92540421,63000003.98676897585391998291015625,True
60507.92541489,63000003.996855981647968292236328125,True
60507.92542555,63000003.999636031687259674072265625,True
60507.92543623,63000004.018052756786346435546875,True
60507.9254469,63000004.047465860843658447265625,True
60507.92545757,63000004.079363770782947540283203125,True
60507.92546825,63000004.1005838811397552490234375,True
60507.92547891,63000004.1141300201416015625,True
60507.92548962,63000004.10557611286640167236328125,True
60507.92550025,63000004.09848392009735107421875,True
60507.92551092,63000004.09583556652069091796875,True
60507.92552158,63000004.092577643692493438720703125,True
60507.92553226,63000004.080940835177898406982421875,True
60507.92554294,63000004.072882644832134246826171875,True
60507.92555361,63000004.06787009537220001220703125,True
60507.92556428,63000004.0691587626934051513671875,True
60507.92557495,63000004.081521689891815185546875,True
60507.92558563,63000004.086880266666412353515625,True
60507.92559628,63000004.08477757871150970458984375,True
60507.92560696,63000004.07371424138545989990234375,True
60507.92561763,63000004.05206947028636932373046875,True
60507.92562829,63000004.037884540855884552001953125,True
60507.92563896,63000004.025592982769012451171875,True
60507.92564963,63000004.01817066967487335205078125,True
60507.9256603,63000004.015679545700550079345703125,True
60507.92567097,63000004.01224370300769805908203125,True
60507.92568166,63000004.004656493663787841796875,True
60507.92569232,63000003.99847181141376495361328125,True
60507.92570299,63000003.9966823160648345947265625,True
60507.92571368,63000003.990409128367900848388671875,True
60507.92572433,63000003.989581890404224395751953125,True
60507.925735,63000003.99310196936130523681640625,True
60507.92574567,63000004.00346995890140533447265625,True
60507.92575636,63000004.015106447041034698486328125,True
60507.92576701,63000004.03745128214359283447265625,True
60507.92577768,63000004.061094723641872406005859375,True
60507.92578835,63000004.087882570922374725341796875,True
60507.92579902,63000004.117959640920162200927734375,True
60507.9258097,63000004.153223015367984771728515625,True
60507.92582037,63000004.16690178215503692626953125,True
60507.92583103,63000004.16588531434535980224609375,True
60507.92584171,63000004.169462502002716064453125,True
60507.92585238,63000004.1832232773303985595703125,True
60507.92586305,63000004.179616510868072509765625,True
60507.92587371,63000004.15715007483959197998046875,True
60507.92588438,63000004.13547132909297943115234375,True
60507.92589505,63000004.116813071072101593017578125,True
60507.92590571,63000004.09202541410923004150390625,True
60507.92591639,63000004.06318564713001251220703125,True
60507.92592707,63000004.034356720745563507080078125,True
60507.92593774,63000004.007727749645709991455078125,True
60507.9259484,63000004.004699639976024627685546875,True
60507.92595909,63000004.024498902261257171630859375,True
60507.92596976,63000004.04320256412029266357421875,True
60507.92598042,63000004.048242531716823577880859375,True
60507.9259911,63000004.0564858019351959228515625,True
60507.92600175,63000004.075737275183200836181640625,True
60507.92601243,63000004.096301414072513580322265625,True
60507.92602312,63000004.11826278269290924072265625,True
60507.92603377,63000004.12490145862102508544921875,True
60507.92604444,63000004.1199107468128204345703125,True
60507.92605512,63000004.1181263625621795654296875,True
60507.92606577,63000004.13106890022754669189453125,True
60507.92607643,63000004.141211681067943572998046875,True
60507.92608712,63000004.13884411752223968505859375,True
60507.92609781,63000004.134894631803035736083984375,True
60507.92610847,63000004.127188883721828460693359375,True
60507.92611914,63000004.115123622119426727294921875,True
60507.9261298,63000004.0973984301090240478515625,True
60507.92614047,63000004.079322032630443572998046875,True
60507.92615115,63000004.065936572849750518798828125,True
60507.9261618,63000004.05945579707622528076171875,True
60507.92617247,63000004.062662221491336822509765625,True
60507.92618315,63000004.065940402448177337646484375,True
60507.92619382,63000004.06565327942371368408203125,True
60507.92620449,63000004.068008787930011749267578125,True
60507.92621517,63000004.08009736239910125732421875,True
60507.92622584,63000004.086693368852138519287109375,True
60507.92623651,63000004.090621173381805419921875,True
60507.92624717,63000004.104478828608989715576171875,True
60507.92625784,63000004.122100211679935455322265625,True
60507.92626851,63000004.13489349186420440673828125,True
60507.92627917,63000004.140819013118743896484375,True
60507.92628987,63000004.144558377563953399658203125,True
60507.92630052,63000004.143630675971508026123046875,True
60507.9263112,63000004.14220084249973297119140625,True
60507.92632187,63000004.13936392962932586669921875,True
60507.92633255,63000004.12601278722286224365234375,True
60507.92634321,63000004.1117763519287109375,True
60507.92635388,63000004.09031628072261810302734375,True
60507.92636456,63000004.0782155096530914306640625,True
60507.92637522,63000004.062713734805583953857421875,True
60507.92638589,63000004.048850782215595245361328125,True
60507.92639654,63000004.037697680294513702392578125,True
60507.92640723,63000004.03173004090785980224609375,True
60507.9264179,63000004.026991598308086395263671875,True
60507.92642859,63000004.033786855638027191162109375,True
60507.92643925,63000004.044404827058315277099609375,True
60507.92644991,63000004.05863226950168609619140625,True
60507.92646061,63000004.079241223633289337158203125,True
60507.92647127,63000004.10650424659252166748046875,True
60507.92648194,63000004.126011393964290618896484375,True
60507.92649258,63000004.131289057433605194091796875,True
60507.92650326,63000004.1200556457042694091796875,True
60507.92651393,63000004.09214298427104949951171875,True
60507.9265246,63000004.063494391739368438720703125,True
60507.92653527,63000004.04850558936595916748046875,True
60507.92654594,63000004.044987119734287261962890625,True
60507.92655662,63000004.055160872638225555419921875,True
60507.9265673,63000004.06534890830516815185546875,True
60507.92657796,63000004.079803310334682464599609375,True
60507.92658864,63000004.09376204013824462890625,True
60507.92659931,63000004.112715609371662139892578125,True
60507.92660998,63000004.133494652807712554931640625,True
60507.92662065,63000004.149580903351306915283203125,True
60507.92663129,63000004.153213851153850555419921875,True
60507.92664198,63000004.141577132046222686767578125,True
60507.92665265,63000004.131972052156925201416015625,True
60507.92666331,63000004.117880605161190032958984375,True
60507.92667399,63000004.1076935231685638427734375,True
60507.92668466,63000004.109795592725276947021484375,True
60507.92669533,63000004.1047514975070953369140625,True
60507.926706,63000004.106266684830188751220703125,True
60507.92671667,63000004.123760513961315155029296875,True
60507.92672734,63000004.152900137007236480712890625,True
60507.92673804,63000004.181445963680744171142578125,True
60507.92674869,63000004.2071789801120758056640625,True
60507.92675935,63000004.224876336753368377685546875,True
60507.92677003,63000004.233936332166194915771484375,True
60507.92678068,63000004.2421096265316009521484375,True
60507.92679136,63000004.2446000874042510986328125,True
60507.92680203,63000004.233599506318569183349609375,True
60507.9268127,63000004.20595987141132354736328125,True
60507.92682337,63000004.1824013292789459228515625,True
60507.92683406,63000004.158898659050464630126953125,True
60507.92684471,63000004.137521348893642425537109375,True
60507.92685539,63000004.12457253038883209228515625,True
60507.92686606,63000004.1131982505321502685546875,True
60507.92687673,63000004.10479414463043212890625,True
60507.9268874,63000004.106608867645263671875,True
60507.92689807,63000004.1143738329410552978515625,True
60507.92690874,63000004.117521606385707855224609375,True
60507.92691941,63000004.12657092511653900146484375,True
60507.92693008,63000004.134257398545742034912109375,True
60507.92694076,63000004.13724358379840850830078125,True
60507.92695143,63000004.13782952725887298583984375,True
60507.92696208,63000004.14007787406444549560546875,True
60507.92697276,63000004.1352159976959228515625,True
60507.92698344,63000004.13203765451908111572265625,True
60507.92699411,63000004.135242767632007598876953125,True
60507.92700477,63000004.1409081518650054931640625,True
60507.92701544,63000004.142638526856899261474609375,True
60507.92702611,63000004.149542033672332763671875,True
60507.92703678,63000004.158700354397296905517578125,True
60507.92704744,63000004.168497346341609954833984375,True
60507.92705811,63000004.170302338898181915283203125,True
60507.9270688,63000004.1644901335239410400390625,True
60507.92707947,63000004.155322425067424774169921875,True
60507.92709013,63000004.14940284192562103271484375,True
60507.9271008,63000004.145756043493747711181640625,True
60507.9271115,63000004.14152061939239501953125,True
60507.92712215,63000004.136852763593196868896484375,True
60507.9271328,63000004.13434650003910064697265625,True
60507.92714351,63000004.134931504726409912109375,True
60507.92715415,63000004.14323817193508148193359375,True
60507.92716483,63000004.153638161718845367431640625,True
60507.92717552,63000004.15392291545867919921875,True
60507.92718617,63000004.1483807861804962158203125,True
60507.92719684,63000004.129403889179229736328125,True
60507.92720751,63000004.10814081132411956787109375,True
60507.92721818,63000004.0867924988269805908203125,True
60507.92722885,63000004.07982647418975830078125,True
60507.92723951,63000004.074732236564159393310546875,True
60507.9272502,63000004.06405292451381683349609375,True
60507.92726086,63000004.0453865528106689453125,True
60507.92727151,63000004.036363117396831512451171875,True
60507.9272822,63000004.04470013082027435302734375,True
60507.92729287,63000004.0499715507030487060546875,True
60507.92730355,63000004.04124437272548675537109375,True
60507.92731421,63000004.03884613513946533203125,True
60507.92732488,63000004.042918629944324493408203125,True
60507.92733555,63000004.04031394422054290771484375,True
60507.92734623,63000004.0431638658046722412109375,True
60507.9273569,63000004.065893948078155517578125,True
60507.92736757,63000004.096958935260772705078125,True
60507.92737824,63000004.128984294831752777099609375,True
60507.92738891,63000004.147627122700214385986328125,True
60507.92739957,63000004.155770741403102874755859375,True
60507.92741024,63000004.161660112440586090087890625,True
60507.92742092,63000004.166897691786289215087890625,True
60507.92743159,63000004.166277401149272918701171875,True
60507.92744228,63000004.158876605331897735595703125,True
60507.92745292,63000004.13347809016704559326171875,True
60507.9274636,63000004.110189892351627349853515625,True
60507.92747427,63000004.09103851020336151123046875,True
60507.92748495,63000004.08507978916168212890625,True
60507.92749561,63000004.0879186689853668212890625,True
60507.92750629,63000004.086038835346698760986328125,True
60507.92751695,63000004.0808185040950775146484375,True
60507.92752762,63000004.08335407078266143798828125,True
60507.92753828,63000004.098230846226215362548828125,True
60507.92754897,63000004.112007133662700653076171875,True
60507.92755966,63000004.1305734217166900634765625,True
60507.92757032,63000004.15272794663906097412109375,True
60507.92758097,63000004.177380852401256561279296875,True
60507.92759164,63000004.198948957026004791259765625,True
60507.92760233,63000004.213878698647022247314453125,True
60507.927613,63000004.21318100392818450927734375,True
60507.92762366,63000004.197781860828399658203125,True
60507.92763433,63000004.183116972446441650390625,True
60507.92764499,63000004.174401171505451202392578125,True
60507.92765566,63000004.164113216102123260498046875,True
60507.92766634,63000004.14855365455150604248046875,True
60507.927677,63000004.134373538196086883544921875,True
60507.92768772,63000004.124337635934352874755859375,True
60507.92769835,63000004.115258537232875823974609375,True
60507.92770905,63000004.11568796634674072265625,True
60507.9277197,63000004.106837213039398193359375,True
60507.92773036,63000004.101556144654750823974609375,True
60507.92774104,63000004.0964589416980743408203125,True
60507.9277517,63000004.09702901542186737060546875,True
60507.92776237,63000004.0967846810817718505859375,True
60507.92777303,63000004.10108838975429534912109375,True
60507.92778371,63000004.103771157562732696533203125,True
