"MJD" "shift"
"60507.8038565930" "-165702995.6326664090157"
"60507.8039493425" "-165702995.7092153429985"
"60507.8040419889" "-165702995.7022857666016"
"60507.8041346434" "-165702995.7027061879635"
"60507.8042273660" "-165702995.7080221474171"
"60507.8043200151" "-165702995.6369696557522"
"60507.8044127680" "-165702995.6559808552265"
"60507.8045054302" "-165702995.6985139846802"
"60507.8045981111" "-165702995.6801665425301"
"60507.8046907435" "-165702995.6078374683857"
"60507.8047834873" "-165702995.5883862674236"
"60507.8048761837" "-165702995.5898685753345"
"60507.8049688494" "-165702995.6239660978317"
"60507.8050615742" "-165702995.6877235174179"
"60507.8051542499" "-165702995.7124020159245"
"60507.8052469335" "-165702995.7364581227303"
"60507.8053396627" "-165702995.6849611699581"
"60507.8054323013" "-165702995.6705734431744"
"60507.8055249608" "-165702995.6306370496750"
"60507.8056176778" "-165702995.6212905049324"
"60507.8057102964" "-165702995.6048157215118"
"60507.8058030448" "-165702995.5815991461277"
"60507.8058957741" "-165702995.6047786176205"
"60507.8059884107" "-165702995.6496499776840"
"60507.8060810493" "-165702995.6949674487114"
"60507.8061738038" "-165702995.7152982652187"
"60507.8062664763" "-165702995.6591553092003"
"60507.8063591691" "-165702995.6144949197769"
"60507.8064518363" "-165702995.5855146050453"
"60507.8065445841" "-165702995.5871792733669"
"60507.8066372843" "-165702995.6115569174290"
"60507.8067299724" "-165702995.6358413100243"
"60507.8068225898" "-165702995.6408395767212"
"60507.8069153055" "-165702995.5980523824692"
"60507.8070080041" "-165702995.5973677039146"
"60507.8071007244" "-165702995.6541049182415"
"60507.8071934031" "-165702995.6161456406116"
"60507.8072860310" "-165702995.6264521777630"
"60507.8074596421" "-165702995.6430752575397"
"60507.8074714582" "-165702995.6825641989708"
"60507.8075641566" "-165702995.6383463442326"
"60507.8076568041" "-165702995.6600078642368"
"60507.8077495148" "-165702995.6554643511772"
"60507.8078422178" "-165702995.6341508626938"
"60507.8079349392" "-165702995.6566001772881"
"60507.8080276332" "-165702995.6827348470688"
"60507.8081202919" "-165702995.6387488543987"
"60507.8082129450" "-165702995.5668678879738"
"60507.8083056796" "-165702995.5534620285034"
"60507.8083983415" "-165702995.5901092886925"
"60507.8084910708" "-165702995.6312943696976"
"60507.8085836832" "-165702995.5873266458511"
"60507.8086764173" "-165702995.6083832979202"
"60507.8088500284" "-165702995.5855403542519"
"60507.8088617600" "-165702995.5398727953434"
"60507.8089544835" "-165702995.5453595221043"
"60507.8090472134" "-165702995.5542062222958"
"60507.8091398318" "-165702995.6690595448017"
"60507.8092324962" "-165702995.6885350346565"
"60507.8094061073" "-165702995.6548759639263"
"60507.8094179248" "-165702995.6937494575977"
"60507.8095106121" "-165702995.6895534992218"
"60507.8096033052" "-165702995.6293839812279"
"60507.8096960036" "-165702995.5768109560013"
"60507.8097886660" "-165702995.6018153727055"
"60507.8098814166" "-165702995.6754278242588"
"60507.8099740529" "-165702995.6832719445229"
"60507.8100667370" "-165702995.6979640722275"
"60507.8101594332" "-165702995.6422547698021"
"60507.8102520913" "-165702995.6750471293926"
"60507.8103447955" "-165702995.6824087798595"
"60507.8104375009" "-165702995.6378703117371"
"60507.8105302309" "-165702995.6757101118565"
"60507.8106228694" "-165702995.6628293395042"
"60507.8107156027" "-165702995.6010640859604"
"60507.8108082897" "-165702995.6351095139980"
"60507.8109009878" "-165702995.6312372386456"
"60507.8109936607" "-165702995.6651123762131"
"60507.8110863084" "-165702995.7001209259033"
"60507.8111790426" "-165702995.6696533858776"
"60507.8112716243" "-165702995.6653521656990"
"60507.8113644553" "-165702995.6668757498264"
"60507.8114570489" "-165702995.6414845883846"
"60507.8115497652" "-165702995.6380930244923"
"60507.8116424625" "-165702995.6923330128193"
"60507.8117351841" "-165702995.6553312242031"
"60507.8118278450" "-165702995.6477684676647"
"60507.8119205219" "-165702995.6564699709415"
"60507.8120132401" "-165702995.7021605074406"
"60507.8121059317" "-165702995.7009238898754"
"60507.8121986358" "-165702995.6957382857800"
"60507.8122913714" "-165702995.6426331400871"
"60507.8123839545" "-165702995.6283752620220"
"60507.8124766591" "-165702995.6650437116623"
"60507.8125693764" "-165702995.6885181367397"
"60507.8126620490" "-165702995.7135426402092"
"60507.8127547714" "-165702995.6941209137440"
"60507.8128473956" "-165702995.7686748206615"
"60507.8129401453" "-165702995.7947060167789"
"60507.8130328185" "-165702995.7647745013237"
"60507.8131254700" "-165702995.7314539849758"
"60507.8132181984" "-165702995.6445464491844"
"60507.8133108907" "-165702995.6795087754726"
"60507.8134035699" "-165702995.7694917023182"
"60507.8134962165" "-165702995.7161888182163"
"60507.8135889028" "-165702995.6556259989738"
"60507.8136815840" "-165702995.5983634293079"
"60507.8137743107" "-165702995.6162444353104"
"60507.8138670015" "-165702995.6666965484619"
"60507.8139597014" "-165702995.6812472045422"
"60507.8140523354" "-165702995.6726239025593"
"60507.8141450664" "-165702995.6604486107826"
"60507.8142377522" "-165702995.6521027088165"
"60507.8143304146" "-165702995.6635956764221"
"60507.8144231041" "-165702995.6520812511444"
"60507.8145158355" "-165702995.6785484254360"
"60507.8146084829" "-165702995.7386333048344"
"60507.8147012278" "-165702995.7125355899334"
"60507.8147938406" "-165702995.6892225742340"
"60507.8148866222" "-165702995.6664560437202"
"60507.8149792298" "-165702995.7330272793770"
"60507.8150720187" "-165702995.7242332994938"
"60507.8151646600" "-165702995.6794882714748"
"60507.8152573096" "-165702995.6535205543041"
"60507.8153500400" "-165702995.6454566717148"
"60507.8154427435" "-165702995.6342031359673"
"60507.8155354261" "-165702995.6065937876701"
"60507.8156281136" "-165702995.5251571536064"
"60507.8157208121" "-165702995.6033768355846"
"60507.8158135235" "-165702995.7210756838322"
"60507.8159062004" "-165702995.6906374394894"
"60507.8159988687" "-165702995.7286514043808"
"60507.8161724798" "-165702995.6818594932556"
"60507.8161842460" "-165702995.7280474305153"
"60507.8162769642" "-165702995.6374702751637"
"60507.8163695865" "-165702995.5864287614822"
"60507.8164623120" "-165702995.5736578106880"
"60507.8165549213" "-165702995.6716155409813"
"60507.8166476712" "-165702995.7240368127823"
"60507.8167403600" "-165702995.7565238475800"
"60507.8168330029" "-165702995.7064870297909"
"60507.8169257325" "-165702995.7301457822323"
"60507.8170184281" "-165702995.6750742197037"
"60507.8171110883" "-165702995.7031272351742"
"60507.8172038437" "-165702995.6547102332115"
"60507.8172964598" "-165702995.7445187568665"
"60507.8173892369" "-165702995.7045147120953"
"60507.8174818583" "-165702995.7179858684540"
"60507.8175745940" "-165702995.7597891092300"
"60507.8176672831" "-165702995.7282941043377"
"60507.8177599616" "-165702995.6889220476151"
"60507.8178526755" "-165702995.7303643226624"
"60507.8179453581" "-165702995.6801528036594"
"60507.8180380621" "-165702995.6621403098106"
"60507.8181307152" "-165702995.6529107689857"
"60507.8182234060" "-165702995.7075425088406"
"60507.8183160785" "-165702995.6750224232674"
"60507.8184088000" "-165702995.6557660102844"
"60507.8185014654" "-165702995.5704809427261"
"60507.8185941228" "-165702995.6164463758469"
"60507.8186868546" "-165702995.6235005259514"
"60507.8187795498" "-165702995.6309942603111"
"60507.8188722592" "-165702995.6572631895542"
"60507.8189648909" "-165702995.6349772214890"
"60507.8190575859" "-165702995.6216375827789"
"60507.8191503297" "-165702995.6893677413464"
"60507.8192429873" "-165702995.6832104027271"
"60507.8193356858" "-165702995.6477288305759"
"60507.8194284077" "-165702995.7896593809128"
"60507.8195210442" "-165702995.7537319958210"
"60507.8196137366" "-165702995.7239455878735"
"60507.8197064459" "-165702995.7094291746616"
"60507.8198800570" "-165702995.6954069137573"
"60507.8198918494" "-165702995.6452019512653"
"60507.8199844643" "-165702995.7065634131432"
"60507.8200772004" "-165702995.7381899356842"
"60507.8201698917" "-165702995.6487629115582"
"60507.8202625537" "-165702995.5744293034077"
"60507.8203551909" "-165702995.6448405981064"
"60507.8204479251" "-165702995.6548912227154"
"60507.8205405634" "-165702995.6745507717133"
"60507.8206333532" "-165702995.6186665594578"
"60507.8207259809" "-165702995.6349375844002"
"60507.8208187105" "-165702995.6827800273895"
"60507.8209113884" "-165702995.6978808939457"
"60507.8210040179" "-165702995.7035137116909"
"60507.8210967394" "-165702995.6282513737679"
"60507.8211894404" "-165702995.5600538253784"
"60507.8212821285" "-165702995.5530784726143"
"60507.8213748070" "-165702995.6523075401783"
"60507.8214675129" "-165702995.6223940551281"
"60507.8215601810" "-165702995.5562660098076"
"60507.8216528758" "-165702995.6420687735081"
"60507.8217456052" "-165702995.6355850100517"
"60507.8218382954" "-165702995.5905479788780"
"60507.8219309568" "-165702995.5930011272430"
"60507.8220236975" "-165702995.5870089232922"
"60507.8221163208" "-165702995.5811968147755"
"60507.8222090309" "-165702995.7073719501495"
"60507.8223016891" "-165702995.7898842692375"
"60507.8223944233" "-165702995.6684684455395"
"60507.8224870696" "-165702995.5828973650932"
"60507.8225797507" "-165702995.7073611319065"
"60507.8226724958" "-165702995.6952930688858"
"60507.8227651471" "-165702995.5762867629528"
"60507.8228578871" "-165702995.5281501710415"
"60507.8229505492" "-165702995.6788178980350"
"60507.8230432452" "-165702995.6937516927719"
"60507.8231358836" "-165702995.6489471793175"
"60507.8232286251" "-165702995.7271654903889"
"60507.8233213042" "-165702995.7500849366188"
"60507.8234139775" "-165702995.6809445917606"
"60507.8235066525" "-165702995.6909432411194"
"60507.8235993833" "-165702995.6619668006897"
"60507.8236920024" "-165702995.6133864521980"
"60507.8237846811" "-165702995.6637259423733"
"60507.8238774141" "-165702995.6624004542828"
"60507.8239700596" "-165702995.6976285576820"
"60507.8240627585" "-165702995.6463204324245"
"60507.8241555393" "-165702995.6591589450836"
"60507.8242481762" "-165702995.5981187820435"
"60507.8243408834" "-165702995.5763782858849"
"60507.8244335278" "-165702995.6606571674347"
"60507.8245262302" "-165702995.6772876083851"
"60507.8246189162" "-165702995.6757414340973"
"60507.8247925274" "-165702995.6756451129913"
"60507.8248042427" "-165702995.7316285669804"
"60507.8248970090" "-165702995.6584084928036"
"60507.8249897045" "-165702995.6904361248016"
"60507.8250823963" "-165702995.6628294289112"
"60507.8251750755" "-165702995.6352926790714"
"60507.8252677730" "-165702995.6289246082306"
"60507.8253604649" "-165702995.5599368810654"
"60507.8254531386" "-165702995.5746639370918"
"60507.8255458312" "-165702995.5951799452305"
"60507.8256384804" "-165702995.5754729211330"
"60507.8257312218" "-165702995.5869893431664"
"60507.8259048329" "-165702995.6412293910980"
"60507.8259166387" "-165702995.7043316960335"
"60507.8260093003" "-165702995.7863907814026"
"60507.8261019503" "-165702995.6852474510670"
"60507.8261946858" "-165702995.5925862193108"
"60507.8262873401" "-165702995.5628263652325"
"60507.8263800100" "-165702995.5160735845566"
"60507.8264727546" "-165702995.5373179018497"
"60507.8265654127" "-165702995.5475452244282"
"60507.8266580874" "-165702995.5624521076679"
"60507.8267507867" "-165702995.6053644716740"
"60507.8268434830" "-165702995.5730541050434"
"60507.8269361421" "-165702995.5072678923607"
"60507.8270288299" "-165702995.5246949791908"
"60507.8271215353" "-165702995.5604709684849"
"60507.8272142669" "-165702995.6424593925476"
"60507.8273068954" "-165702995.6026368141174"
"60507.8273996175" "-165702995.6697707474232"
"60507.8275732286" "-165702995.6171169579029"
"60507.8275849857" "-165702995.5907426178455"
"60507.8276776713" "-165702995.6081876158714"
"60507.8277703691" "-165702995.6779622435570"
"60507.8278630626" "-165702995.6224385499954"
"60507.8279557709" "-165702995.5465699732304"
"60507.8280484303" "-165702995.5471343994141"
"60507.8281411046" "-165702995.5916575491428"
"60507.8282337734" "-165702995.6644698977470"
"60507.8283265170" "-165702995.6497418284416"
"60507.8284192292" "-165702995.6507180929184"
"60507.8285119014" "-165702995.6578662395477"
"60507.8286045707" "-165702995.6650967597961"
"60507.8286972871" "-165702995.4906540811062"
"60507.8287899132" "-165702995.5192667841911"
"60507.8288826882" "-165702995.7032716572285"
"60507.8289753319" "-165702995.6562847495079"
"60507.8290679999" "-165702995.7011103928089"
"60507.8291607105" "-165702995.6524901092052"
"60507.8293343216" "-165702995.6406595408916"
"60507.8293461240" "-165702995.5950976610184"
"60507.8294388161" "-165702995.6608067452908"
"60507.8295314499" "-165702995.6756169199944"
"60507.8296242105" "-165702995.6198524236679"
"60507.8297168687" "-165702995.5649340152740"
"60507.8298095471" "-165702995.6190849244595"
"60507.8299021843" "-165702995.6030160188675"
"60507.8299949023" "-165702995.5076438188553"
"60507.8300875650" "-165702995.5296105444431"
"60507.8302611761" "-165702995.5731851458549"
"60507.8302729953" "-165702995.5853140354156"
"60507.8303656743" "-165702995.6276752352715"
"60507.8304583716" "-165702995.5833318531513"
"60507.8305510538" "-165702995.5856227874756"
"60507.8306437959" "-165702995.5684555470943"
"60507.8307364030" "-165702995.6216649413109"
"60507.8308291480" "-165702995.5888879299164"
"60507.8309218616" "-165702995.6373431384563"
"60507.8310144777" "-165702995.5996327698231"
"60507.8311071455" "-165702995.5796768963337"
"60507.8311998673" "-165702995.5569125413895"
"60507.8312925518" "-165702995.5631471574306"
"60507.8313851971" "-165702995.5885241031647"
"60507.8314779753" "-165702995.5810309350491"
"60507.8315706367" "-165702995.5848209559917"
"60507.8316632933" "-165702995.5943013727665"
"60507.8317560182" "-165702995.5384271144867"
"60507.8318486467" "-165702995.5936345160007"
"60507.8320222578" "-165702995.6050289869308"
"60507.8320340107" "-165702995.6196987032890"
"60507.8321267030" "-165702995.6807473301888"
"60507.8322193953" "-165702995.6275072395802"
"60507.8323121418" "-165702995.6350227892399"
"60507.8324048606" "-165702995.6217133700848"
"60507.8324975462" "-165702995.5809950530529"
"60507.8325901652" "-165702995.4910438358784"
"60507.8326828783" "-165702995.4925908446312"
"60507.8327755791" "-165702995.5360399186611"
"60507.8328682240" "-165702995.5223995149136"
"60507.8329610161" "-165702995.4737781286240"
"60507.8330536451" "-165702995.6386464834213"
"60507.8331463473" "-165702995.6545833051205"
"60507.8332389969" "-165702995.5888581275940"
"60507.8333317249" "-165702995.5782173275948"
"60507.8334244134" "-165702995.5052147805691"
"60507.8335170736" "-165702995.5339394509792"
"60507.8336097489" "-165702995.4828111827374"
"60507.8337024279" "-165702995.5931291878223"
"60507.8337951448" "-165702995.6330518126488"
"60507.8338879185" "-165702995.6361389458179"
"60507.8339805185" "-165702995.5595006048679"
"60507.8340732401" "-165702995.5399376749992"
"60507.8341659209" "-165702995.5084828436375"
"60507.8342586570" "-165702995.5213520526886"
"60507.8343513572" "-165702995.5883140861988"
"60507.8344439534" "-165702995.5765405595303"
"60507.8345366310" "-165702995.6000198423862"
"60507.8346293951" "-165702995.5957314372063"
"60507.8347220336" "-165702995.5768431127071"
"60507.8348147507" "-165702995.5894505679607"
"60507.8349074382" "-165702995.5727031230927"
"60507.8350000844" "-165702995.5955085158348"
"60507.8350928289" "-165702995.5735089182854"
"60507.8351855016" "-165702995.5179300308228"
"60507.8353591127" "-165702995.5731290578842"
"60507.8353708726" "-165702995.5862415730953"
"60507.8354635960" "-165702995.5850532054901"
"60507.8355562858" "-165702995.5733336210251"
"60507.8356489843" "-165702995.6190973520279"
"60507.8357416433" "-165702995.6831915974617"
"60507.8358343208" "-165702995.6548058688641"
"60507.8359269708" "-165702995.5575062930584"
"60507.8360196152" "-165702995.4805551767349"
"60507.8361124049" "-165702995.6549797058105"
"60507.8362051386" "-165702995.6234678924084"
"60507.8363787497" "-165702995.5868222415447"
"60507.8363904700" "-165702995.5766492187977"
"60507.8364831037" "-165702995.5686984360218"
"60507.8365758357" "-165702995.5711146295071"
"60507.8366684868" "-165702995.5432960391045"
"60507.8367612107" "-165702995.5202428400517"
"60507.8368538589" "-165702995.5351698994637"
"60507.8369465510" "-165702995.5135906636715"
"60507.8370392483" "-165702995.4694141149521"
"60507.8371319369" "-165702995.6001094281673"
"60507.8373055480" "-165702995.5722473561764"
"60507.8373173394" "-165702995.6263008117676"
"60507.8374099937" "-165702995.5772192776203"
"60507.8375026660" "-165702995.6322678923607"
"60507.8375954646" "-165702995.4895024299622"
"60507.8377690757" "-165702995.5746468007565"
"60507.8377808288" "-165702995.5885167419910"
"60507.8378734853" "-165702995.6265167891979"
"60507.8379661664" "-165702995.5661115050316"
"60507.8380588362" "-165702995.6025087237358"
"60507.8381516059" "-165702995.5878999829292"
"60507.8382442322" "-165702995.5299319922924"
"60507.8383369081" "-165702995.5806240439415"
"60507.8384295776" "-165702995.6502783894539"
"60507.8385223087" "-165702995.5831462144852"
"60507.8386150232" "-165702995.5223601162434"
"60507.8387886343" "-165702995.5613358020782"
"60507.8388003433" "-165702995.5323158502579"
"60507.8388930579" "-165702995.5824910700321"
"60507.8389857090" "-165702995.6079048812389"
"60507.8390784845" "-165702995.5516602694988"
"60507.8392520956" "-165702995.5546597838402"
"60507.8392638486" "-165702995.4872661530972"
"60507.8393564971" "-165702995.5699441730976"
"60507.8394491562" "-165702995.5951662957668"
"60507.8395419036" "-165702995.5870070159435"
"60507.8396345622" "-165702995.6047028303146"
"60507.8397272297" "-165702995.5828829407692"
"60507.8398199229" "-165702995.5076257884502"
"60507.8399126321" "-165702995.5169250071049"
"60507.8400053001" "-165702995.5035437941551"
"60507.8400980312" "-165702995.5178515911102"
"60507.8401907179" "-165702995.6213488280773"
"60507.8402833555" "-165702995.6534599959850"
"60507.8403760835" "-165702995.6603656709194"
"60507.8404687608" "-165702995.5972984433174"
"60507.8405615039" "-165702995.6445156931877"
"60507.8406541277" "-165702995.5720591843128"
"60507.8407468774" "-165702995.5046693980694"
"60507.8408395345" "-165702995.5040378868580"
"60507.8409322171" "-165702995.5733493864536"
"60507.8410249342" "-165702995.5805716216564"
"60507.8411175781" "-165702995.5298260450363"
"60507.8412103526" "-165702995.5673189461231"
"60507.8413029514" "-165702995.6233144104481"
"60507.8413956696" "-165702995.6199229955673"
"60507.8414883184" "-165702995.5793611109257"
"60507.8415810399" "-165702995.5411908328533"
"60507.8417546510" "-165702995.5687448978424"
"60507.8417664022" "-165702995.5402071774006"
"60507.8418591094" "-165702995.5549031794071"
"60507.8419517643" "-165702995.6044151186943"
"60507.8420445283" "-165702995.5840455889702"
"60507.8421371729" "-165702995.6440106630325"
"60507.8423107840" "-165702995.6304738521576"
"60507.8423225864" "-165702995.7289190292358"
"60507.8424153063" "-165702995.6711283624172"
"60507.8425079101" "-165702995.5357276499271"
"60507.8426006212" "-165702995.5588992238045"
"60507.8426932853" "-165702995.5594244003296"
"60507.8428668964" "-165702995.5464318096638"
"60507.8428786909" "-165702995.5384703874588"
"60507.8429713534" "-165702995.4911878705025"
"60507.8430640685" "-165702995.4796517193317"
"60507.8431567627" "-165702995.5130045115948"
"60507.8432494401" "-165702995.5817857384682"
"60507.8433420830" "-165702995.5489546358585"
"60507.8434348634" "-165702995.3981125056744"
"60507.8435274936" "-165702995.4931546151638"
"60507.8436201903" "-165702995.5953924059868"
"60507.8437129246" "-165702995.5807707011700"
"60507.8438055412" "-165702995.4538320302963"
"60507.8438982781" "-165702995.4612417519093"
"60507.8439909664" "-165702995.4721092283726"
"60507.8440835814" "-165702995.5087383091450"
"60507.8441763378" "-165702995.5238077342510"
"60507.8442689830" "-165702995.4965975582600"
"60507.8443616923" "-165702995.5007755160332"
"60507.8444544481" "-165702995.4883081316948"
"60507.8445470668" "-165702995.5252224206924"
"60507.8446397800" "-165702995.4490589797497"
"60507.8447324645" "-165702995.4659443795681"
"60507.8449060756" "-165702995.4734850525856"
"60507.8449178226" "-165702995.4276400208473"
"60507.8450104555" "-165702995.5306064486504"
"60507.8451032253" "-165702995.4920546114445"
"60507.8451958742" "-165702995.5332760810852"
"60507.8452886115" "-165702995.4294855594635"
"60507.8453812656" "-165702995.4417449831963"
"60507.8454739379" "-165702995.3406406641006"
"60507.8455666601" "-165702995.5261943936348"
"60507.8456593827" "-165702995.5500738918781"
"60507.8457520781" "-165702995.4987683892250"
"60507.8458447580" "-165702995.3767673671246"
"60507.8459374248" "-165702995.4312700033188"
"60507.8460301376" "-165702995.5056870281696"
"60507.8461227276" "-165702995.4764373302460"
"60507.8462154849" "-165702995.4186887443066"
"60507.8463082126" "-165702995.4674914479256"
"60507.8464008403" "-165702995.6041400432587"
"60507.8464935010" "-165702995.5621114373207"
"60507.8465862229" "-165702995.5243301093578"
"60507.8466788793" "-165702995.5410463511944"
"60507.8467716236" "-165702995.4549526274204"
"60507.8468642822" "-165702995.4681055247784"
"60507.8469569867" "-165702995.5300072729588"
"60507.8470497235" "-165702995.5060951113701"
"60507.8471423365" "-165702995.5293522179127"
"60507.8472350556" "-165702995.5063250958920"
"60507.8473277219" "-165702995.4205856025219"
"60507.8474204641" "-165702995.4311277568340"
"60507.8475131354" "-165702995.5056963860989"
"60507.8476058006" "-165702995.5209062695503"
"60507.8476985479" "-165702995.5290775299072"
"60507.8477912033" "-165702995.4791741371155"
"60507.8478838919" "-165702995.4474844932556"
"60507.8480575030" "-165702995.4631639122963"
"60507.8480692784" "-165702995.4372738897800"
"60507.8481619781" "-165702995.4609742164612"
"60507.8482546635" "-165702995.4872499406338"
"60507.8483473380" "-165702995.4247607886791"
"60507.8484400217" "-165702995.4788707196712"
"60507.8485327072" "-165702995.4397260844707"
"60507.8486254425" "-165702995.4186057746410"
"60507.8487180999" "-165702995.4453819692135"
"60507.8488108261" "-165702995.4195193648338"
"60507.8489034019" "-165702995.4351001083851"
"60507.8489961872" "-165702995.4034670293331"
"60507.8490888219" "-165702995.3825359642506"
"60507.8492624330" "-165702995.3898425102234"
"60507.8492742793" "-165702995.3671321570873"
"60507.8493669178" "-165702995.3624578416348"
"60507.8494595730" "-165702995.3706009387970"
"60507.8495522779" "-165702995.3682382404804"
"60507.8496450465" "-165702995.5052661299706"
"60507.8497377390" "-165702995.4515003859997"
"60507.8498303492" "-165702995.3542120754719"
"60507.8499230453" "-165702995.4050084352493"
"60507.8500157806" "-165702995.3696522116661"
"60507.8501084433" "-165702995.3489484786987"
"60507.8502011189" "-165702995.3738643825054"
"60507.8502938434" "-165702995.3409113585949"
"60507.8503865271" "-165702995.3777646720409"
"60507.8504791790" "-165702995.4482139647007"
"60507.8505719021" "-165702995.4556688070297"
"60507.8506645708" "-165702995.3663465082645"
"60507.8507572674" "-165702995.3217887580395"
"60507.8508499296" "-165702995.4450846016407"
"60507.8509425947" "-165702995.4234435856342"
"60507.8510353138" "-165702995.4177589416504"
"60507.8511279913" "-165702995.3560118377209"
"60507.8512206813" "-165702995.3162903785706"
"60507.8513134185" "-165702995.3317379355431"
"60507.8514060803" "-165702995.3925595879555"
"60507.8514987412" "-165702995.3804697394371"
"60507.8515914542" "-165702995.3897308707237"
"60507.8516841346" "-165702995.3682006299496"
"60507.8517768536" "-165702995.2961910963058"
"60507.8518695249" "-165702995.3939725160599"
"60507.8519621481" "-165702995.3526605963707"
"60507.8520548921" "-165702995.3339868187904"
"60507.8521475880" "-165702995.4150553941727"
"60507.8522402527" "-165702995.4450738728046"
"60507.8523329688" "-165702995.3661015331745"
"60507.8524256437" "-165702995.3397750556469"
"60507.8525183219" "-165702995.3769487440586"
"60507.8526110582" "-165702995.3553145527840"
"60507.8527037031" "-165702995.3234489262104"
"60507.8527964674" "-165702995.3441284596920"
"60507.8528890788" "-165702995.3469602763653"
"60507.8529818139" "-165702995.3884348273277"
"60507.8530744136" "-165702995.4367337524891"
"60507.8531671956" "-165702995.4025097787380"
"60507.8533408067" "-165702995.3583453595638"
"60507.8533525828" "-165702995.2806393504143"
"60507.8534452751" "-165702995.2933303117752"
"60507.8535379460" "-165702995.3403344154358"
"60507.8536306201" "-165702995.4154160320759"
"60507.8537233369" "-165702995.4170003235340"
"60507.8538160147" "-165702995.4292019307613"
"60507.8539896258" "-165702995.4186117351055"
"60507.8540013195" "-165702995.4444826245308"
"60507.8540940488" "-165702995.4179880917072"
"60507.8541867194" "-165702995.4118020534515"
"60507.8542794632" "-165702995.4260135591030"
"60507.8543721686" "-165702995.4281346797943"
"60507.8544648179" "-165702995.4378427267075"
"60507.8545575004" "-165702995.4861985445023"
"60507.8546501692" "-165702995.4998494684696"
"60507.8547428821" "-165702995.5062863528728"
"60507.8548355974" "-165702995.4157283604145"
"60507.8549282929" "-165702995.3550852835178"
"60507.8550209740" "-165702995.3311673700809"
"60507.8551136285" "-165702995.3802730143070"
"60507.8552063030" "-165702995.3577632009983"
"60507.8552989991" "-165702995.3810822069645"
"60507.8553917584" "-165702995.4354145824909"
"60507.8554843975" "-165702995.4328202605247"
"60507.8555770573" "-165702995.4324536919594"
"60507.8556697692" "-165702995.3271997869015"
"60507.8557624891" "-165702995.4127805829048"
"60507.8558551282" "-165702995.4958606064320"
"60507.8559478351" "-165702995.4681761860847"
"60507.8560405304" "-165702995.4145440459251"
"60507.8561332800" "-165702995.3831878006458"
"60507.8562258972" "-165702995.4602166414261"
"60507.8563185804" "-165702995.5048287808895"
"60507.8564112544" "-165702995.4945581257343"
"60507.8565039859" "-165702995.4282858371735"
"60507.8565967110" "-165702995.4672101438046"
"60507.8566894250" "-165702995.3762660324574"
"60507.8567820387" "-165702995.3859041333199"
"60507.8568747404" "-165702995.3655471801758"
"60507.8569674489" "-165702995.4219848513603"
"60507.8570601263" "-165702995.4601580798626"
"60507.8571528135" "-165702995.3516289591789"
"60507.8572454418" "-165702995.3449268043041"
"60507.8573382778" "-165702995.4415393471718"
"60507.8574308507" "-165702995.5126177072525"
"60507.8575235269" "-165702995.4243675172329"
"60507.8576162261" "-165702995.2919503748417"
"60507.8577090093" "-165702995.3448720276356"
"60507.8578016456" "-165702995.3782056570053"
"60507.8578943141" "-165702995.3733066022396"
"60507.8579870451" "-165702995.3709136247635"
"60507.8580796767" "-165702995.4461643397808"
"60507.8581724107" "-165702995.4210008680820"
"60507.8582650444" "-165702995.3529079854488"
"60507.8583577013" "-165702995.3672438561916"
"60507.8584504557" "-165702995.4148651361465"
"60507.8585430894" "-165702995.3475356996059"
"60507.8586358502" "-165702995.3023906648159"
"60507.8587285179" "-165702995.2912141084671"
"60507.8588211934" "-165702995.3134878277779"
"60507.8589139260" "-165702995.3183492720127"
"60507.8590065933" "-165702995.3052054345608"
"60507.8590992794" "-165702995.2833388447762"
"60507.8591919487" "-165702995.3051411509514"
"60507.8592846607" "-165702995.3658187389374"
"60507.8593773371" "-165702995.3285972774029"
"60507.8594700076" "-165702995.3254193365574"
"60507.8595626788" "-165702995.3028832972050"
"60507.8596554212" "-165702995.3521260619164"
"60507.8597480999" "-165702995.4009175002575"
"60507.8598407971" "-165702995.3368002772331"
"60507.8599334469" "-165702995.2376911938190"
"60507.8600261442" "-165702995.3792828619480"
"60507.8601187964" "-165702995.3574734330177"
"60507.8602115178" "-165702995.3758985996246"
"60507.8603041879" "-165702995.3986457586288"
"60507.8603969687" "-165702995.2968104779720"
"60507.8604896485" "-165702995.2991727590561"
"60507.8605823599" "-165702995.3618278801441"
"60507.8606750250" "-165702995.3366327285767"
"60507.8607676044" "-165702995.3318608701229"
"60507.8608603925" "-165702995.2835893034935"
"60507.8609530458" "-165702995.3671096265316"
"60507.8610457412" "-165702995.3190081417561"
"60507.8611384628" "-165702995.3411829769611"
"60507.8612311114" "-165702995.2457738220692"
"60507.8613238194" "-165702995.2784937620163"
"60507.8614165081" "-165702995.3161931633949"
"60507.8615091201" "-165702995.3162632882595"
"60507.8616018956" "-165702995.2774858176708"
"60507.8616945238" "-165702995.3079881966114"
"60507.8617872647" "-165702995.3190221190453"
"60507.8618799289" "-165702995.3321799635887"
"60507.8619726474" "-165702995.3704857528210"
"60507.8620652991" "-165702995.3919548392296"
"60507.8622389102" "-165702995.3592974245548"
"60507.8624125213" "-165702995.3579253852367"
"60507.8625861324" "-165702995.3565533161163"
"60507.8627597435" "-165702995.3551812767982"
"60507.8629333546" "-165702995.3538092076778"
"60507.8631069657" "-165702995.3524371683598"
