"MJD" "shift"
"60507.94847355" "63000004.33808412402868"
"60507.94848421" "63000004.33830459415913"
"60507.94849489" "63000004.33239102363586"
"60507.94850556" "63000004.32384563237429"
"60507.94851623" "63000004.31531829386950"
"60507.94852689" "63000004.30397303402424"
"60507.94853758" "63000004.29202684760094"
"60507.94854825" "63000004.28209473192692"
"60507.94855893" "63000004.27083424478769"
"60507.94856959" "63000004.26490805298090"
"60507.94858027" "63000004.26517309993505"
"60507.94859093" "63000004.26601897925138"
"60507.94860160" "63000004.26813318580389"
"60507.94861230" "63000004.27324558794498"
"60507.94862292" "63000004.28869564086199"
"60507.94863361" "63000004.29547402262688"
"60507.94864428" "63000004.29919055849314"
"60507.94865495" "63000004.30008318275213"
"60507.94866562" "63000004.29626879096031"
"60507.94867629" "63000004.29783407598734"
"60507.94868697" "63000004.30167751014233"
"60507.94869764" "63000004.30844891071320"
"60507.94870832" "63000004.31392479687929"
"60507.94871898" "63000004.31768085062504"
"60507.94872964" "63000004.32173097878695"
"60507.94874030" "63000004.32129053026438"
"60507.94875098" "63000004.32070379704237"
"60507.94876164" "63000004.31643713265657"
"60507.94877233" "63000004.30742239207029"
"60507.94878300" "63000004.29879170656204"
"60507.94879367" "63000004.29731809347868"
"60507.94880434" "63000004.30247290432453"
"60507.94881501" "63000004.30583042651415"
"60507.94882568" "63000004.32063381373882"
"60507.94883633" "63000004.33971416205168"
"60507.94884702" "63000004.35862618684769"
"60507.94885768" "63000004.37426204979420"
"60507.94886835" "63000004.38893729448318"
"60507.94887902" "63000004.38818564265966"
"60507.94888969" "63000004.37499452382326"
"60507.94890035" "63000004.35058209300041"
"60507.94891104" "63000004.31806441396475"
"60507.94892171" "63000004.28531499952078"
"60507.94893238" "63000004.25037229061127"
"60507.94894306" "63000004.22163239866495"
"60507.94895371" "63000004.21325765550137"
"60507.94896440" "63000004.23786420375109"
"60507.94897507" "63000004.25575336068869"
"60507.94898573" "63000004.27467474341393"
"60507.94899639" "63000004.29642890393734"
"60507.94900707" "63000004.32051465660334"
"60507.94901775" "63000004.34527166187763"
"60507.94902840" "63000004.36076873540878"
"60507.94903908" "63000004.35932634025812"
"60507.94904975" "63000004.34761073440313"
"60507.94906044" "63000004.33852623403072"
"60507.94907109" "63000004.33306392282248"
"60507.94908178" "63000004.32980925589800"
"60507.94909245" "63000004.32673009485006"
"60507.94910311" "63000004.32069730013609"
"60507.94911377" "63000004.31976101547480"
"60507.94912444" "63000004.32348369807005"
"60507.94913511" "63000004.32519172877073"
"60507.94914578" "63000004.32647033035755"
"60507.94915646" "63000004.32796295732260"
"60507.94916712" "63000004.33702055364847"
"60507.94917780" "63000004.35269086807966"
"60507.94918849" "63000004.36423749476671"
"60507.94919914" "63000004.36480472236872"
"60507.94920982" "63000004.36568405479193"
"60507.94922048" "63000004.37138883024454"
"60507.94923115" "63000004.37905926257372"
"60507.94924182" "63000004.38631819933653"
"60507.94925247" "63000004.38770019263029"
"60507.94926316" "63000004.39572798460722"
"60507.94927383" "63000004.40340793132782"
"60507.94928450" "63000004.42224489897490"
"60507.94929518" "63000004.43480177223682"
"60507.94930584" "63000004.43583118915558"
"60507.94931652" "63000004.44409178197384"
"60507.94932718" "63000004.44860168546438"
"60507.94933786" "63000004.43944755196571"
"60507.94934853" "63000004.41245410591364"
"60507.94935920" "63000004.38739257305861"
"60507.94936986" "63000004.37192088365555"
"60507.94938053" "63000004.36587044596672"
"60507.94939122" "63000004.35353005677462"
"60507.94940188" "63000004.34921261668205"
"60507.94941255" "63000004.33965334296227"
"60507.94942322" "63000004.33106365054846"
"60507.94943387" "63000004.32828942686319"
"60507.94944456" "63000004.32785909622908"
"60507.94945523" "63000004.32691809535027"
"60507.94946590" "63000004.32591846585274"
"60507.94947656" "63000004.31933101266623"
"60507.94948726" "63000004.30882891267538"
"60507.94949790" "63000004.29958019405603"
"60507.94950856" "63000004.28734248876572"
"60507.94951925" "63000004.26956600695848"
"60507.94952992" "63000004.25467607378960"
"60507.94954059" "63000004.24397787451744"
"60507.94955126" "63000004.23977776616812"
"60507.94956192" "63000004.24870667606592"
"60507.94957261" "63000004.26012812554836"
"60507.94958327" "63000004.27126875519753"
"60507.94959395" "63000004.27797206491232"
"60507.94960462" "63000004.28524390608072"
"60507.94961527" "63000004.29568146914244"
"60507.94962595" "63000004.30796572566032"
"60507.94963662" "63000004.31401982158422"
"60507.94964729" "63000004.30864687263966"
"60507.94965798" "63000004.30224218964577"
"60507.94966865" "63000004.29664620757103"
"60507.94967931" "63000004.29393265396357"
"60507.94968998" "63000004.28273821622133"
"60507.94970065" "63000004.27178084105253"
"60507.94971132" "63000004.25564885139465"
"60507.94972199" "63000004.24642261117697"
"60507.94973264" "63000004.24150723218918"
"60507.94974333" "63000004.24073462188244"
"60507.94975400" "63000004.23450516909361"
"60507.94976468" "63000004.23456373065710"
"60507.94977533" "63000004.24664115905762"
"60507.94978601" "63000004.25932574272156"
"60507.94979668" "63000004.27791719883680"
"60507.94980735" "63000004.29633050411940"
"60507.94981803" "63000004.31149958819151"
"60507.94982870" "63000004.32576531916857"
"60507.94983937" "63000004.34100209921598"
"60507.94985004" "63000004.34216705709696"
"60507.94986070" "63000004.32941862940788"
"60507.94987136" "63000004.31771452724934"
"60507.94988203" "63000004.31208589673042"
"60507.94989271" "63000004.31123281270266"
"60507.94990338" "63000004.30672026425600"
"60507.94991405" "63000004.30268353223801"
"60507.94992473" "63000004.29394909739494"
"60507.94993540" "63000004.28094749897718"
"60507.94994608" "63000004.27590316534042"
"60507.94995673" "63000004.26513621956110"
"60507.94996741" "63000004.25310786068439"
"60507.94997808" "63000004.24892547726631"
"60507.94998875" "63000004.25383229553699"
"60507.94999941" "63000004.26159270852804"
"60507.95001008" "63000004.26459120213985"
"60507.95002076" "63000004.28471713513136"
"60507.95003143" "63000004.31938333809376"
"60507.95004209" "63000004.35784565657377"
"60507.95005277" "63000004.39127187430859"
"60507.95006344" "63000004.41488523781300"
"60507.95007411" "63000004.41570714861155"
"60507.95008479" "63000004.42250484228134"
"60507.95009547" "63000004.43036369234324"
"60507.95010613" "63000004.41542931646109"
"60507.95011681" "63000004.37065392732620"
"60507.95012746" "63000004.33091615885496"
"60507.95013813" "63000004.30219567567110"
"60507.95014881" "63000004.28588084131479"
"60507.95015946" "63000004.28502344340086"
"60507.95017016" "63000004.28422176092863"
"60507.95018083" "63000004.28406824916601"
"60507.95019149" "63000004.28653801232576"
"60507.95020216" "63000004.29961977899075"
"60507.95021283" "63000004.31528714299202"
"60507.95022351" "63000004.32981174439192"
"60507.95023416" "63000004.33584220707417"
"60507.95024486" "63000004.33410162478685"
"60507.95025550" "63000004.32988502830267"
"60507.95026620" "63000004.32844508439302"
"60507.95027685" "63000004.33055391162634"
"60507.95028752" "63000004.33366141468287"
"60507.95029819" "63000004.33464189618826"
"60507.95030887" "63000004.34054649621248"
"60507.95031953" "63000004.34559419006109"
"60507.95033019" "63000004.34658497571945"
"60507.95034088" "63000004.35655059665442"
"60507.95035154" "63000004.37294253706932"
"60507.95036222" "63000004.38101411610842"
"60507.95037290" "63000004.39245826750994"
"60507.95038356" "63000004.39611469209194"
"60507.95039421" "63000004.40098354220390"
"60507.95040489" "63000004.38947572559118"
"60507.95041556" "63000004.36937276273966"
"60507.95042623" "63000004.34360192716122"
"60507.95043690" "63000004.32654386013746"
"60507.95044760" "63000004.31318400800228"
"60507.95045823" "63000004.30433631688356"
"60507.95046892" "63000004.29544125497341"
"60507.95047961" "63000004.28569559007883"
"60507.95049026" "63000004.28954650461674"
"60507.95050092" "63000004.31679660826921"
"60507.95051159" "63000004.34413648396730"
"60507.95052227" "63000004.36612546443939"
"60507.95053293" "63000004.38572063297033"
"60507.95054362" "63000004.40281109511852"
"60507.95055428" "63000004.42233967036009"
"60507.95056496" "63000004.44832103699446"
"60507.95057563" "63000004.46878442168236"
"60507.95058629" "63000004.48264385759830"
"60507.95059696" "63000004.49236156046391"
"60507.95060763" "63000004.49368413537741"
"60507.95061831" "63000004.48936527222395"
"60507.95062895" "63000004.47688101232052"
"60507.95063966" "63000004.46585267037153"
"60507.95065031" "63000004.44201958924532"
"60507.95066098" "63000004.42807920277119"
"60507.95067165" "63000004.41188387572765"
"60507.95068232" "63000004.40609309077263"
"60507.95069299" "63000004.40354159474373"
"60507.95070367" "63000004.42002473771572"
"60507.95071433" "63000004.44658626616001"
"60507.95072502" "63000004.47323481738567"
"60507.95073568" "63000004.49309535324574"
"60507.95074636" "63000004.49541433900595"
"60507.95075702" "63000004.47426080703735"
"60507.95076767" "63000004.45753856748343"
"60507.95077836" "63000004.44717683643103"
"60507.95078903" "63000004.43121170252562"
"60507.95079972" "63000004.40612833946943"
"60507.95081036" "63000004.38483046740294"
"60507.95082106" "63000004.36972551792860"
"60507.95083169" "63000004.36545515060425"
"60507.95084238" "63000004.37170064449310"
"60507.95085308" "63000004.37569005787373"
"60507.95086371" "63000004.36697464436293"
"60507.95087440" "63000004.36772418022156"
"60507.95088506" "63000004.36517427116632"
"60507.95089573" "63000004.36005951464176"
"60507.95090640" "63000004.34166797995567"
"60507.95091706" "63000004.32989199459553"
"60507.95092775" "63000004.31680390238762"
"60507.95093841" "63000004.30642808228731"
"60507.95094908" "63000004.29672534763813"
"60507.95095975" "63000004.29424152523279"
"60507.95097042" "63000004.30278977751732"
"60507.95098110" "63000004.30499327927828"
"60507.95099176" "63000004.30447280406952"
"60507.95100244" "63000004.30420871824026"
"60507.95101309" "63000004.30623155087233"
"60507.95102379" "63000004.31013103574514"
"60507.95103444" "63000004.31773422658443"
"60507.95104514" "63000004.33174610137939"
"60507.95105578" "63000004.34920694679022"
"60507.95106646" "63000004.36413062363863"
"60507.95107713" "63000004.36941283941269"
"60507.95108782" "63000004.36321586370468"
"60507.95109848" "63000004.34841664880514"
"60507.95110915" "63000004.32974573969841"
"60507.95111981" "63000004.31708194315434"
"60507.95113046" "63000004.32021597027779"
"60507.95114115" "63000004.32815067470074"
"60507.95115183" "63000004.33179409801960"
"60507.95116249" "63000004.32797718048096"
"60507.95117316" "63000004.33517543226480"
"60507.95118384" "63000004.35520236194134"
"60507.95119450" "63000004.37794511020184"
"60507.95120517" "63000004.39505957812071"
"60507.95121585" "63000004.40863978117704"
"60507.95122652" "63000004.42479704320431"
"60507.95123719" "63000004.43991744518280"
"60507.95124786" "63000004.45342496037483"
"60507.95125853" "63000004.45683934539557"
"60507.95126919" "63000004.44891535490751"
"60507.95127986" "63000004.43201366066933"
"60507.95129053" "63000004.41337635368109"
"60507.95130120" "63000004.39155296981335"
"60507.95131188" "63000004.37769854068756"
"60507.95132255" "63000004.35976495593786"
"60507.95133322" "63000004.34752391278744"
"60507.95134389" "63000004.35340681672096"
"60507.95135457" "63000004.38250179588795"
"60507.95136523" "63000004.41000668704510"
"60507.95137590" "63000004.43133425712585"
"60507.95138656" "63000004.44576632231474"
"60507.95139724" "63000004.45803146809340"
"60507.95140791" "63000004.46802453696728"
"60507.95141858" "63000004.48012981563807"
"60507.95142925" "63000004.48566151410341"
"60507.95143991" "63000004.47846274822950"
"60507.95145059" "63000004.46840570122004"
"60507.95146125" "63000004.45830580592155"
"60507.95147193" "63000004.44581734389067"
"60507.95148261" "63000004.42315662652254"
"60507.95149329" "63000004.40507119894028"
"60507.95150395" "63000004.38150360435247"
"60507.95151462" "63000004.35608233511448"
"60507.95152528" "63000004.33847794681787"
"60507.95153595" "63000004.32126700878143"
"60507.95154661" "63000004.30448038130999"
"60507.95155728" "63000004.30186627060175"
"60507.95156797" "63000004.31107769161463"
"60507.95157863" "63000004.31662382185459"
"60507.95158930" "63000004.31923436373472"
"60507.95159997" "63000004.31816972047091"
"60507.95161066" "63000004.30973711609840"
"60507.95162132" "63000004.30654699355364"
"60507.95163198" "63000004.31516452878714"
"60507.95164265" "63000004.32526754587889"
"60507.95165332" "63000004.33261050283909"
"60507.95166400" "63000004.34535853564739"
"60507.95167467" "63000004.34385058283806"
"60507.95168534" "63000004.33463723212481"
"60507.95169600" "63000004.32454501837492"
"60507.95170667" "63000004.31514517217875"
"60507.95171734" "63000004.30402166396379"
"60507.95172802" "63000004.31246220320463"
"60507.95173870" "63000004.31903682649136"
"60507.95174937" "63000004.32689774036407"
"60507.95176003" "63000004.32571811974049"
"60507.95177070" "63000004.32397069036961"
"60507.95178137" "63000004.32405011355877"
"60507.95179204" "63000004.31973204761744"
"60507.95180271" "63000004.32058967649937"
"60507.95181339" "63000004.32372400164604"
"60507.95182405" "63000004.32353549450636"
"60507.95183472" "63000004.32353894412518"
"60507.95184539" "63000004.32397491484880"
"60507.95185606" "63000004.32255033403635"
"60507.95186674" "63000004.32585707306862"
"60507.95187740" "63000004.33031430840492"
"60507.95188808" "63000004.33758536726236"
"60507.95189875" "63000004.34616889059544"
"60507.95190941" "63000004.36136419326067"
"60507.95192008" "63000004.37660630792379"
"60507.95193076" "63000004.39078963547945"
"60507.95194143" "63000004.39439800381660"
"60507.95195210" "63000004.38969547301531"
"60507.95196277" "63000004.38630680739880"
"60507.95197344" "63000004.39301478117704"
"60507.95198411" "63000004.38634902238846"
"60507.95199480" "63000004.36647813767195"
"60507.95200545" "63000004.35358420014381"
"60507.95201610" "63000004.35011526197195"
"60507.95202677" "63000004.34781925380230"
"60507.95203748" "63000004.34794049710035"
"60507.95204812" "63000004.34630311280489"
"60507.95205880" "63000004.34753114730120"
"60507.95206947" "63000004.34822410345078"
"60507.95208013" "63000004.34849955886602"
"60507.95209082" "63000004.35608816891909"
"60507.95210149" "63000004.37582055479288"
"60507.95211215" "63000004.39102450013161"
"60507.95212284" "63000004.40566055476665"
"60507.95213349" "63000004.42418021708727"
"60507.95214415" "63000004.44679522514343"
"60507.95215481" "63000004.46419881284237"
"60507.95216550" "63000004.47484614700079"
"60507.95217617" "63000004.47913119196892"
"60507.95218684" "63000004.47383546829224"
"60507.95219751" "63000004.45978935807943"
"60507.95220817" "63000004.43898016959429"
"60507.95221889" "63000004.41880001872778"
"60507.95222953" "63000004.39802865684032"
"60507.95224020" "63000004.37548045814037"
"60507.95225086" "63000004.36533243954182"
"60507.95226153" "63000004.34769561141729"
"60507.95227220" "63000004.34401322156191"
"60507.95228287" "63000004.34752343595028"
"60507.95229355" "63000004.35967131704092"
"60507.95230421" "63000004.37408420443535"
"60507.95231488" "63000004.39075573533773"
"60507.95232556" "63000004.40632967650890"
"60507.95233623" "63000004.42334461957216"
"60507.95234690" "63000004.44548936933279"
"60507.95235757" "63000004.45657828450203"
"60507.95236825" "63000004.45400976389647"
"60507.95237891" "63000004.43285499513149"
"60507.95238958" "63000004.41810342669487"
"60507.95240024" "63000004.40452693402767"
"60507.95241091" "63000004.39805317670107"
"60507.95242158" "63000004.38724837452173"
"60507.95243226" "63000004.37142394483089"
"60507.95244293" "63000004.35196008533239"
"60507.95245360" "63000004.34852968156338"
"60507.95246427" "63000004.35244319587946"
"60507.95247495" "63000004.35600936412811"
"60507.95248561" "63000004.35258378833532"
"60507.95249629" "63000004.35350683331490"
"60507.95250696" "63000004.37853453308344"
"60507.95251763" "63000004.39104640483856"
"60507.95252830" "63000004.40408304333687"
"60507.95253896" "63000004.41141009330750"
"60507.95254964" "63000004.41365244239569"
"60507.95256030" "63000004.41884469240904"
"60507.95257097" "63000004.43556392192841"
"60507.95258163" "63000004.44637220352888"
"60507.95259232" "63000004.44170463085175"
"60507.95260299" "63000004.44464334100485"
"60507.95261366" "63000004.44891796261072"
"60507.95262433" "63000004.43593955039978"
"60507.95263500" "63000004.41338734328747"
"60507.95264569" "63000004.39600569009781"
"60507.95265634" "63000004.38341961801052"
"60507.95266701" "63000004.36893951892853"
"60507.95267768" "63000004.35379518568516"
"60507.95268835" "63000004.33955518156290"
"60507.95269902" "63000004.32869309931993"
"60507.95270968" "63000004.32034770399332"
"60507.95272036" "63000004.31397204101086"
"60507.95273102" "63000004.30931919068098"
"60507.95274171" "63000004.31067674607038"
"60507.95275238" "63000004.31405021995306"
"60507.95276304" "63000004.32116716355085"
"60507.95277371" "63000004.32621330767870"
"60507.95278438" "63000004.33341860771179"
"60507.95279505" "63000004.34528569877148"
"60507.95280572" "63000004.36285951733589"
"60507.95281639" "63000004.37319374829531"
"60507.95282706" "63000004.37619658559561"
"60507.95283774" "63000004.37478464841843"
"60507.95284841" "63000004.37508642673492"
"60507.95285909" "63000004.37604332715273"
"60507.95286974" "63000004.36145750433207"
"60507.95288041" "63000004.34376406669617"
"60507.95289111" "63000004.32848051935434"
"60507.95290176" "63000004.30594789236784"
"60507.95291242" "63000004.28125288337469"
"60507.95292309" "63000004.28308269381523"
"60507.95293376" "63000004.29138436913490"
"60507.95294444" "63000004.29773415625095"
"60507.95295511" "63000004.30263594537973"
"60507.95296578" "63000004.32125420868397"
"60507.95297646" "63000004.35289520770311"
"60507.95298713" "63000004.38484624028206"
"60507.95299780" "63000004.41056054085493"
"60507.95300846" "63000004.42737483978271"
"60507.95301915" "63000004.43019022792578"
"60507.95302979" "63000004.43487180024385"
"60507.95304047" "63000004.43912407010794"
"60507.95305115" "63000004.42453707754612"
"60507.95306181" "63000004.39373295754194"
"60507.95307250" "63000004.37100718170404"
"60507.95308315" "63000004.36872901767492"
"60507.95309383" "63000004.37126179039478"
"60507.95310450" "63000004.39029737561941"
"60507.95311517" "63000004.40792167931795"
"60507.95312584" "63000004.42536340653896"
"60507.95313651" "63000004.43704599887133"
"60507.95314718" "63000004.44893473386765"
"60507.95315784" "63000004.45473217219114"
"60507.95316851" "63000004.45534791797400"
"60507.95317919" "63000004.44186194986105"
"60507.95318985" "63000004.41902193427086"
"60507.95320053" "63000004.38880174607038"
"60507.95321120" "63000004.36591530591249"
"60507.95322187" "63000004.35545415431261"
"60507.95323254" "63000004.35810607671738"
"60507.95324322" "63000004.35834227502346"
"60507.95325387" "63000004.35049010068178"
"60507.95326455" "63000004.35143510997295"
"60507.95327522" "63000004.36129274219275"
"60507.95328590" "63000004.36352536082268"
"60507.95329657" "63000004.36342983692884"
"60507.95330721" "63000004.36472331732512"
"60507.95331790" "63000004.35058375447989"
"60507.95332859" "63000004.33884994685650"
"60507.95333924" "63000004.32148530334234"
"60507.95334992" "63000004.30467972159386"
"60507.95336059" "63000004.29794158786535"
"60507.95337126" "63000004.28976527601480"
"60507.95338193" "63000004.28271145373583"
"60507.95339261" "63000004.29250279814005"
"60507.95340329" "63000004.31764548271894"
"60507.95341393" "63000004.33800508081913"
"60507.95342459" "63000004.35555679351091"
"60507.95343528" "63000004.37471003830433"
"60507.95344595" "63000004.40023677051067"
"60507.95345662" "63000004.41518475115299"
"60507.95346728" "63000004.42224574089050"
"60507.95347796" "63000004.42070863395929"
"60507.95348863" "63000004.41380823403597"
"60507.95349931" "63000004.41143570095301"
"60507.95350997" "63000004.40860962867737"
"60507.95352065" "63000004.40023800730705"
"60507.95353129" "63000004.39469777047634"
"60507.95354198" "63000004.38860723376274"
"60507.95355266" "63000004.39485343545675"
"60507.95356333" "63000004.39596816152334"
"60507.95357399" "63000004.38912577182055"
"60507.95358465" "63000004.39014038443565"
"60507.95359533" "63000004.39107470959425"
"60507.95360600" "63000004.38755311816931"
"60507.95361668" "63000004.37777663767338"
"60507.95362736" "63000004.36861367523670"
"60507.95363802" "63000004.35423056036234"
"60507.95364869" "63000004.35357055813074"
"60507.95365937" "63000004.35858320444822"
"60507.95367002" "63000004.35403741151094"
"60507.95368069" "63000004.33912400901318"
"60507.95369136" "63000004.32849597930908"
"60507.95370204" "63000004.32899182289839"
"60507.95371270" "63000004.32693732529879"
"60507.95372337" "63000004.32631447911263"
"60507.95373406" "63000004.33487404137850"
"60507.95374471" "63000004.35060148686171"
"60507.95375539" "63000004.36367178708315"
"60507.95376606" "63000004.36610032618046"
"60507.95377673" "63000004.36900977790356"
"60507.95378738" "63000004.36771538853645"
"60507.95379806" "63000004.36971804499626"
"60507.95380874" "63000004.37252442538738"
"60507.95381940" "63000004.38591617345810"
"60507.95383009" "63000004.40692857652903"
"60507.95384075" "63000004.42323765158653"
"60507.95385143" "63000004.42967181652784"
"60507.95386210" "63000004.43328909575939"
"60507.95387276" "63000004.42598012834787"
"60507.95388344" "63000004.42099852859974"
"60507.95389410" "63000004.41032110154629"
"60507.95390479" "63000004.40478106588125"
"60507.95391543" "63000004.39451738446951"
"60507.95392611" "63000004.39617753028870"
"60507.95393679" "63000004.39353887736797"
"60507.95394746" "63000004.39218372106552"
"60507.95395814" "63000004.39830447733402"
"60507.95396881" "63000004.39975699782372"
"60507.95397947" "63000004.40022862702608"
"60507.95399014" "63000004.39154560118914"
"60507.95400082" "63000004.36437698453665"
"60507.95401148" "63000004.33526054769754"
"60507.95402215" "63000004.31504987925291"
"60507.95403287" "63000004.31151920557022"
"60507.95404349" "63000004.31988006830215"
"60507.95405424" "63000004.32773926854134"
"60507.95406481" "63000004.32365721464157"
"60507.95407550" "63000004.32364386320114"
"60507.95408617" "63000004.33633721619844"
"60507.95409684" "63000004.35340097546577"
"60507.95410752" "63000004.36145929247141"
"60507.95411818" "63000004.36159311980009"
"60507.95412885" "63000004.35137166827917"
"60507.95413953" "63000004.34160223603249"
"60507.95415019" "63000004.33603779226542"
"60507.95416086" "63000004.34126654267311"
"60507.95417153" "63000004.34697158634663"
"60507.95418220" "63000004.35344812273979"
"60507.95419286" "63000004.35860944539309"
"60507.95420354" "63000004.36337194591761"
"60507.95421420" "63000004.37010397762060"
"60507.95422488" "63000004.37632777541876"
"60507.95423555" "63000004.38689123839140"
"60507.95424622" "63000004.38808897137642"
"60507.95425691" "63000004.37187620252371"
"60507.95426759" "63000004.35623567551374"
"60507.95427824" "63000004.34206618368626"
"60507.95428891" "63000004.32914664596319"
"60507.95429957" "63000004.31349288672209"
"60507.95431024" "63000004.31813070923090"
"60507.95432091" "63000004.32202891260386"
"60507.95433161" "63000004.34354137629271"
"60507.95434226" "63000004.38633332401514"
"60507.95435293" "63000004.42832636833191"
"60507.95436360" "63000004.46924066543579"
"60507.95437428" "63000004.50371222943068"
"60507.95438494" "63000004.49836751073599"
"60507.95439561" "63000004.50545234978199"
"60507.95440630" "63000004.51108071953058"
"60507.95441695" "63000004.50031024217606"
"60507.95442761" "63000004.47219896316528"
"60507.95443829" "63000004.44101326167583"
"60507.95444897" "63000004.41218325495720"
"60507.95445963" "63000004.39821402728558"
"60507.95447030" "63000004.39462334662676"
"60507.95448098" "63000004.39313833415508"
"60507.95449164" "63000004.38695652037859"
"60507.95450233" "63000004.39049741625786"
"60507.95451300" "63000004.40837509930134"
"60507.95452366" "63000004.42706503719091"
"60507.95453433" "63000004.44211895018816"
"60507.95454499" "63000004.44600088894367"
"60507.95455566" "63000004.44314562529325"
"60507.95456633" "63000004.44034150242805"
"60507.95457702" "63000004.45176227390766"
"60507.95458768" "63000004.47017157822847"
"60507.95459834" "63000004.48408925533295"
"60507.95460901" "63000004.49477172642946"
"60507.95461969" "63000004.49266295880079"
"60507.95463036" "63000004.47841080278158"
"60507.95464103" "63000004.46751520782709"
"60507.95465171" "63000004.44932129979134"
"60507.95466238" "63000004.43519231677055"
"60507.95467304" "63000004.42447247356176"
"60507.95468370" "63000004.41754084825516"
"60507.95469438" "63000004.40743665397167"
"60507.95470505" "63000004.39723957329988"
"60507.95471572" "63000004.38658180832863"
"60507.95472638" "63000004.38324248790741"
"60507.95473706" "63000004.38118907809258"
"60507.95474773" "63000004.38020505011082"
"60507.95475840" "63000004.38474799692631"
"60507.95476908" "63000004.38380435854197"
"60507.95477975" "63000004.38451037555933"
"60507.95479042" "63000004.38104815781116"
"60507.95480108" "63000004.37730238586664"
"60507.95481175" "63000004.37489695101976"
"60507.95482242" "63000004.36921636760235"
"60507.95483309" "63000004.35914300382137"
"60507.95484377" "63000004.35375379770994"
"60507.95485444" "63000004.36743284016848"
"60507.95486511" "63000004.37054905295372"
"60507.95487576" "63000004.37367550283670"
"60507.95488646" "63000004.38373976200819"
"60507.95489713" "63000004.39406918734312"
"60507.95490779" "63000004.39501318335533"
"60507.95491855" "63000004.38837879896164"
"60507.95492912" "63000004.37499314546585"
"60507.95493979" "63000004.35307815670967"
"60507.95495047" "63000004.33866927027702"
"60507.95496113" "63000004.32639695703983"
"60507.95497180" "63000004.32849429547787"
"60507.95498248" "63000004.34907826781273"
"60507.95499315" "63000004.37203465402126"
"60507.95500382" "63000004.38573826849461"
"60507.95501450" "63000004.39582190662622"
"60507.95502516" "63000004.39266616851091"
"60507.95503584" "63000004.40152412652969"
"60507.95504649" "63000004.41207795590162"
"60507.95505716" "63000004.42579155415297"
"60507.95506784" "63000004.42482130229473"
"60507.95507851" "63000004.42372587323189"
"60507.95508918" "63000004.41931559145451"
"60507.95509985" "63000004.42054276168346"
"60507.95511053" "63000004.41487357020378"
"60507.95512120" "63000004.41493089497089"
"60507.95513185" "63000004.41351305693388"
"60507.95514254" "63000004.40864085406065"
"60507.95515322" "63000004.40691841393709"
"60507.95516388" "63000004.40191467106342"
"60507.95517453" "63000004.40156897157431"
"60507.95518522" "63000004.39379165321589"
"60507.95519589" "63000004.38075211644173"
"60507.95520656" "63000004.36609885841608"
"60507.95521722" "63000004.35040116310120"
"60507.95522790" "63000004.33231133222580"
"60507.95523857" "63000004.32171264290810"
"60507.95524925" "63000004.30558773875237"
"60507.95525995" "63000004.29019442945719"
"60507.95527059" "63000004.28862209618092"
"60507.95528126" "63000004.30136315524578"
"60507.95529193" "63000004.31143030524254"
"60507.95530258" "63000004.31350335478783"
"60507.95531326" "63000004.31770268082619"
"60507.95532396" "63000004.32470758259296"
"60507.95533477" "63000004.33030919730663"
"60507.95534528" "63000004.33298744261265"
"60507.95535594" "63000004.33882556855679"
"60507.95536661" "63000004.34897907078266"
"60507.95537730" "63000004.36355706304312"
"60507.95538796" "63000004.37886611372232"
"60507.95539863" "63000004.39805215597153"
"60507.95540932" "63000004.41981577128172"
"60507.95541997" "63000004.44714929163456"
"60507.95543063" "63000004.47884923964739"
"60507.95544130" "63000004.49736870080233"
"60507.95545198" "63000004.48898950219154"
"60507.95546266" "63000004.48374982178211"
"60507.95547332" "63000004.47944585978985"
"60507.95548401" "63000004.46492598950863"
"60507.95549469" "63000004.43813445419073"
"60507.95550533" "63000004.41166214644909"
"60507.95551601" "63000004.38445284217596"
"60507.95552667" "63000004.37776555120945"
"60507.95553735" "63000004.39112571626902"
"60507.95554804" "63000004.40484774112701"
"60507.95555867" "63000004.40330100804567"
"60507.95556936" "63000004.40939988940954"
"60507.95558002" "63000004.41382297128439"
"60507.95559069" "63000004.41701201349497"
"60507.95560136" "63000004.41415338218212"
"60507.95561203" "63000004.41185075789690"
"60507.95562271" "63000004.39866130053997"
"60507.95563338" "63000004.38989938050508"
"60507.95564405" "63000004.37997557967901"
"60507.95565472" "63000004.37554214894772"
"60507.95566542" "63000004.39000783860683"
"60507.95567607" "63000004.39618844538927"
"60507.95568671" "63000004.39861346036196"
"60507.95569740" "63000004.39334992319345"
"60507.95570807" "63000004.37989375740290"
"60507.95571873" "63000004.36722309142351"
"60507.95572940" "63000004.37038993835449"
"60507.95574009" "63000004.37775756418705"
"60507.95575074" "63000004.38566461205482"
"60507.95576142" "63000004.38818621635437"
"60507.95577209" "63000004.38576128333807"
"60507.95578276" "63000004.38080150634050"
"60507.95579344" "63000004.37944083660841"
"60507.95580410" "63000004.38110346347094"
"60507.95581476" "63000004.38501283526421"
"60507.95582543" "63000004.40044682472944"
"60507.95583610" "63000004.42676609754562"
"60507.95584678" "63000004.45498033612967"
"60507.95585746" "63000004.47971916198730"
"60507.95586812" "63000004.50165859609842"
"60507.95587879" "63000004.51084993779659"
"60507.95588946" "63000004.52273334562778"
"60507.95590015" "63000004.52908557653427"
"60507.95591081" "63000004.51813548058271"
"60507.95592147" "63000004.48837856203318"
