# Readme Information 
# Data taken on 250204, analyzed on 04-Feb-2025 by script Saveshifts_forTara_v3_250204.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frequencies units of Hz. Maser ST008 references all synthesizers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2147), 2nd order zeeman based on real time B field measurement by atoms (avg shift = NaN), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 2.177876e+04 s, uptime fraction 9.426336e-01. 
t_mjd	   f_shift [Hz]  	IS_GOOD
   6.0710777298710003e+04	   6.3000000044795312e+07	   0.0000000000000000e+00	
   6.0710777310049998e+04	   6.3000000041884288e+07	   0.0000000000000000e+00	
   6.0710777321399997e+04	   6.3000000035345025e+07	   0.0000000000000000e+00	
   6.0710777332739999e+04	   6.3000000023880258e+07	   0.0000000000000000e+00	
   6.0710777344100003e+04	   6.3000000014494240e+07	   0.0000000000000000e+00	
   6.0710777355439997e+04	   6.3000000007242568e+07	   0.0000000000000000e+00	
   6.0710777366779999e+04	   6.3000000001645997e+07	   0.0000000000000000e+00	
   6.0710777378120001e+04	   6.2999999997413754e+07	   0.0000000000000000e+00	
   6.0710777389449999e+04	   6.2999999993226439e+07	   0.0000000000000000e+00	
   6.0710777400799998e+04	   6.2999999989363834e+07	   0.0000000000000000e+00	
   6.0710777412160001e+04	   6.2999999979857087e+07	   0.0000000000000000e+00	
   6.0710777423480002e+04	   6.2999999969724506e+07	   0.0000000000000000e+00	
   6.0710777434839998e+04	   6.2999999964438833e+07	   0.0000000000000000e+00	
   6.0710777446170003e+04	   6.2999999968879312e+07	   0.0000000000000000e+00	
   6.0710777457520002e+04	   6.2999999977578871e+07	   0.0000000000000000e+00	
   6.0710777468879998e+04	   6.2999999991572648e+07	   0.0000000000000000e+00	
   6.0710777480190001e+04	   6.3000000006960377e+07	   0.0000000000000000e+00	
   6.0710777491549998e+04	   6.3000000023123309e+07	   0.0000000000000000e+00	
   6.0710777502880002e+04	   6.3000000022455201e+07	   0.0000000000000000e+00	
   6.0710777514219997e+04	   6.3000000017397389e+07	   0.0000000000000000e+00	
   6.0710777525570003e+04	   6.3000000011682995e+07	   0.0000000000000000e+00	
   6.0710777536909998e+04	   6.3000000018156663e+07	   0.0000000000000000e+00	
   6.0710777548250000e+04	   6.3000000021594927e+07	   0.0000000000000000e+00	
   6.0710777559609996e+04	   6.3000000018211424e+07	   0.0000000000000000e+00	
   6.0710777570949998e+04	   6.3000000015210234e+07	   0.0000000000000000e+00	
   6.0710777582290000e+04	   6.3000000005372405e+07	   0.0000000000000000e+00	
   6.0710777593639999e+04	   6.2999999995140739e+07	   0.0000000000000000e+00	
   6.0710777604980001e+04	   6.2999999989135601e+07	   0.0000000000000000e+00	
   6.0710777616320003e+04	   6.2999999980886370e+07	   0.0000000000000000e+00	
   6.0710777627659998e+04	   6.2999999978032105e+07	   0.0000000000000000e+00	
   6.0710777639009997e+04	   6.2999999983451620e+07	   0.0000000000000000e+00	
   6.0710777650340002e+04	   6.2999999990518704e+07	   0.0000000000000000e+00	
   6.0710777661690001e+04	   6.2999999997289494e+07	   0.0000000000000000e+00	
   6.0710777673040000e+04	   6.3000000001123168e+07	   0.0000000000000000e+00	
   6.0710777684369998e+04	   6.2999999992146619e+07	   0.0000000000000000e+00	
   6.0710777695739998e+04	   6.2999999987769105e+07	   0.0000000000000000e+00	
   6.0710777707080000e+04	   6.2999999980105974e+07	   0.0000000000000000e+00	
   6.0710777718400001e+04	   6.2999999979687385e+07	   0.0000000000000000e+00	
   6.0710777729750000e+04	   6.2999999978786178e+07	   0.0000000000000000e+00	
   6.0710777741099999e+04	   6.2999999978462160e+07	   0.0000000000000000e+00	
   6.0710777752430004e+04	   6.2999999979677200e+07	   0.0000000000000000e+00	
   6.0710777763780003e+04	   6.2999999983231217e+07	   0.0000000000000000e+00	
   6.0710777775119997e+04	   6.2999999989154436e+07	   0.0000000000000000e+00	
   6.0710777786459999e+04	   6.2999999967459038e+07	   0.0000000000000000e+00	
   6.0710777797809998e+04	   6.2999999945240945e+07	   0.0000000000000000e+00	
   6.0710777809140003e+04	   6.2999999946947113e+07	   0.0000000000000000e+00	
   6.0710777820500000e+04	   6.2999999921555839e+07	   0.0000000000000000e+00	
   6.0710777831849999e+04	   6.2999999919049904e+07	   0.0000000000000000e+00	
   6.0710777843190001e+04	   6.2999999916465819e+07	   0.0000000000000000e+00	
   6.0710777854510001e+04	   6.2999999913951091e+07	   0.0000000000000000e+00	
   6.0710777865869997e+04	   6.2999999911731243e+07	   0.0000000000000000e+00	
   6.0710777877200002e+04	   6.2999999909277387e+07	   0.0000000000000000e+00	
   6.0710777888559998e+04	   6.2999999907067470e+07	   0.0000000000000000e+00	
   6.0710777899900000e+04	   6.2999999904462866e+07	   0.0000000000000000e+00	
   6.0710777911229998e+04	   6.2999999901838213e+07	   0.0000000000000000e+00	
   6.0710777922579997e+04	   6.2999999899242803e+07	   0.0000000000000000e+00	
   6.0710777933919999e+04	   6.2999999896904677e+07	   0.0000000000000000e+00	
   6.0710777945280002e+04	   6.2999999894571170e+07	   0.0000000000000000e+00	
   6.0710777956600003e+04	   6.2999999892541669e+07	   0.0000000000000000e+00	
   6.0710777967950002e+04	   6.2999999890298963e+07	   0.0000000000000000e+00	
   6.0710777979270002e+04	   6.2999999888468049e+07	   0.0000000000000000e+00	
   6.0710777990650000e+04	   6.2999999886662446e+07	   0.0000000000000000e+00	
   6.0710778001970000e+04	   6.2999999884935230e+07	   0.0000000000000000e+00	
   6.0710778013319999e+04	   6.2999999883054204e+07	   0.0000000000000000e+00	
   6.0710778024660001e+04	   6.2999999881365776e+07	   0.0000000000000000e+00	
   6.0710778036000003e+04	   6.2999999879757851e+07	   0.0000000000000000e+00	
   6.0710778047339998e+04	   6.2999999877922520e+07	   0.0000000000000000e+00	
   6.0710778058700002e+04	   6.2999999875942729e+07	   0.0000000000000000e+00	
   6.0710778070029999e+04	   6.2999999873669893e+07	   0.0000000000000000e+00	
   6.0710778081379998e+04	   6.2999999871550277e+07	   0.0000000000000000e+00	
   6.0710778092710003e+04	   6.2999999869152009e+07	   0.0000000000000000e+00	
   6.0710778104060002e+04	   6.2999999866349578e+07	   0.0000000000000000e+00	
   6.0710778115390000e+04	   6.2999999863835856e+07	   0.0000000000000000e+00	
   6.0710778126739999e+04	   6.2999999861861221e+07	   0.0000000000000000e+00	
   6.0710778138070003e+04	   6.2999999860140599e+07	   0.0000000000000000e+00	
   6.0710778149430000e+04	   6.2999999858679302e+07	   0.0000000000000000e+00	
   6.0710778160759997e+04	   6.2999999857225016e+07	   0.0000000000000000e+00	
   6.0710778172120001e+04	   6.2999999855783410e+07	   0.0000000000000000e+00	
