08/13/2024	10:22:34	(analyzed:  8/14/2024)
MJD	timer	SDR:frep_ErYb	fo_ErYb	fb_Si_ErYb	fb_Al_ErYb	fb_Yb_ErYb
60535.843190	13896830.000000	113927.229149	104999999.999000	100000000.001000	22737007.998640	28855374.099910
60535.843202	13897885.000000	113927.229104	105000000.000200	99999999.999500	22737007.999260	28855374.100250
60535.843214	13898939.000000	113927.229582	105000000.001800	100000000.000500	22737008.000000	28855374.099930
60535.843226	13899993.000000	113927.229566	104999999.999400	99999999.998300	22737008.000880	28855374.099810
60535.843238	13901048.000000	113927.229028	105000000.001900	99999999.998900	22737008.001550	28855374.099960
60535.843251	13902102.000000	113927.229315	105000000.000700	100000000.000700	22737008.001160	28855374.099500
60535.843263	13903158.000000	113927.229344	105000000.001000	100000000.000000	22737008.001360	28855374.099770
60535.843275	13904213.000000	113927.229454	104999999.999000	100000000.000800	22737008.000240	28855374.100340
60535.843287	13905267.000000	113927.229249	105000000.001100	99999999.999000	22737007.999120	28855374.100180
60535.843299	13906322.000000	113927.229561	104999999.999200	100000000.000300	22737007.998700	28855374.099780
60535.843312	13907376.000000	113927.229038	105000000.000200	100000000.000400	22737007.998700	28855374.099640
60535.843324	13908431.000000	113927.229390	105000000.000400	99999999.999900	22737007.998820	28855374.099480
60535.843336	13909487.000000	113927.229616	105000000.001500	100000000.000600	22737007.999290	28855374.100050
60535.843348	13910542.000000	113927.229195	104999999.999100	99999999.999400	22737008.000170	28855374.099970
60535.843360	13911596.000000	113927.229296	105000000.000300	99999999.999600	22737008.001020	28855374.100050
60535.843373	13912650.000000	113927.229235	105000000.000300	100000000.000600	22737008.001330	28855374.099950
60535.843385	13913704.000000	113927.229572	105000000.001700	99999999.998700	22737008.001240	28855374.100420
60535.843397	13914760.000000	113927.229191	104999999.999800	100000000.000300	22737008.001470	28855374.100250
60535.843409	13915816.000000	113927.229250	105000000.001300	99999999.999700	22737008.000150	28855374.100230
60535.843421	13916869.000000	113927.229443	105000000.000100	99999999.999800	22737007.999270	28855374.100230
60535.843434	13917923.000000	113927.229463	105000000.001100	100000000.000200	22737007.998540	28855374.099950
60535.843446	13918978.000000	113927.228953	104999999.999300	99999999.998700	22737007.998710	28855374.099940
60535.843458	13920034.000000	113927.228932	105000000.001500	100000000.000200	22737007.998750	28855374.100250
60535.843470	13921086.000000	113927.229341	104999999.999700	99999999.999900	22737007.999460	28855374.099980
60535.843483	13922142.000000	113927.229512	105000000.001700	99999999.999700	22737008.000170	28855374.099680
60535.843495	13923196.000000	113927.229391	104999999.999900	100000000.001500	22737008.000850	28855374.100460
60535.843507	13924251.000000	113927.228866	104999999.999600	99999999.998000	22737008.001400	28855374.100120
60535.843519	13925306.000000	113927.229754	104999999.999900	100000000.000000	22737008.001260	28855374.099720
60535.843531	13926361.000000	113927.229362	105000000.001600	100000000.000300	22737008.001480	28855374.099880
60535.843544	13927414.000000	113927.229088	104999999.999700	100000000.000300	22737008.000390	28855374.099360
60535.843556	13928470.000000	113927.229296	105000000.000800	100000000.001200	22737007.999010	28855374.099940
60535.843568	13929523.000000	113927.229556	105000000.000400	99999999.997300	22737007.998720	28855374.100180
60535.843580	13930577.000000	113927.228989	105000000.001600	100000000.000200	22737007.998880	28855374.100160
60535.843592	13931632.000000	113927.229312	104999999.999300	100000000.000900	22737007.998620	28855374.099820
60535.843605	13932687.000000	113927.229456	105000000.000300	99999999.998300	22737007.999410	28855374.100380
60535.843617	13933743.000000	113927.229350	105000000.001100	100000000.000600	22737008.000450	28855374.100110
60535.843629	13934798.000000	113927.229270	105000000.000800	99999999.998200	22737008.000760	28855374.099690
60535.843641	13935850.000000	113927.229445	104999999.999300	100000000.001200	22737008.001100	28855374.099870
60535.843653	13936904.000000	113927.229270	105000000.000900	99999999.999700	22737008.001280	28855374.099700
60535.843666	13937957.000000	113927.229386	105000000.000900	99999999.999100	22737008.001100	28855374.099950
60535.843678	13939012.000000	113927.229355	104999999.999600	100000000.000700	22737008.000250	28855374.099810
60535.843690	13940065.000000	113927.229556	104999999.999600	99999999.998300	22737007.999180	28855374.100330
60535.843702	13941118.000000	113927.229187	105000000.000300	99999999.999800	22737007.998740	28855374.099920
60535.843714	13942172.000000	113927.229152	105000000.001100	100000000.001700	22737007.998810	28855374.099840
60535.843727	13943226.000000	113927.229277	104999999.999800	99999999.999500	22737007.998890	28855374.100290
60535.843739	13944280.000000	113927.229662	105000000.002000	99999999.999700	22737007.999530	28855374.099580
60535.843751	13945334.000000	113927.229127	104999999.999800	99999999.999300	22737008.000370	28855374.099540
60535.843763	13946388.000000	113927.229617	104999999.999600	100000000.000100	22737008.000920	28855374.100250
60535.843775	13947441.000000	113927.229129	105000000.000200	100000000.000500	22737008.001410	28855374.099920
60535.843788	13948498.000000	113927.229403	104999999.999900	99999999.999000	22737008.001290	28855374.099880
60535.843800	13949552.000000	113927.229109	105000000.001000	100000000.000500	22737008.001070	28855374.100270
60535.843812	13950607.000000	113927.229475	105000000.001800	99999999.999400	22737007.999940	28855374.099870
60535.843824	13951662.000000	113927.229406	104999999.999000	100000000.000500	22737007.998970	28855374.100090
60535.843836	13952716.000000	113927.229306	105000000.001500	100000000.001100	22737007.998620	28855374.100010
60535.843849	13953768.000000	113927.229156	105000000.000300	99999999.997400	22737007.998550	28855374.100050
60535.843861	13954823.000000	113927.229272	104999999.999600	100000000.000400	22737007.998800	28855374.100420
60535.843873	13955878.000000	113927.229441	105000000.001800	100000000.000000	22737007.999450	28855374.099710
60535.843885	13956931.000000	113927.229452	105000000.000600	100000000.000000	22737008.000220	28855374.099750
60535.843897	13957987.000000	113927.229450	105000000.000900	100000000.000000	22737008.001200	28855374.100090
60535.843910	13959043.000000	113927.229418	104999999.999900	99999999.998900	22737008.001280	28855374.100230
60535.843922	13960095.000000	113927.229306	105000000.001000	99999999.999700	22737008.001410	28855374.099800
60535.843934	13961150.000000	113927.229494	105000000.000100	100000000.000800	22737008.000790	28855374.100000
60535.843946	13962204.000000	113927.229402	105000000.001500	99999999.999400	22737008.000030	28855374.100150
60535.843958	13963258.000000	113927.229153	105000000.000700	100000000.000200	22737007.998840	28855374.100340
60535.843971	13964312.000000	113927.229506	104999999.999500	99999999.999100	22737007.998840	28855374.100350
60535.843983	13965364.000000	113927.229383	105000000.001400	100000000.000100	22737007.998470	28855374.100370
60535.843995	13966417.000000	113927.229321	105000000.000800	100000000.001000	22737007.999120	28855374.100230
60535.844007	13967470.000000	113927.229112	104999999.999700	99999999.998100	22737007.999760	28855374.100170
60535.844019	13968525.000000	113927.229468	105000000.000100	100000000.000500	22737008.000700	28855374.099540
60535.844032	13969579.000000	113927.229377	105000000.001500	99999999.998800	22737008.001080	28855374.099140
60535.844044	13970634.000000	113927.229512	105000000.000900	100000000.000100	22737008.001010	28855374.100160
60535.844056	13971689.000000	113927.229419	105000000.000600	100000000.000900	22737008.001380	28855374.099900
60535.844068	13972743.000000	113927.229266	105000000.000800	99999999.999100	22737008.000820	28855374.099840
60535.844080	13973797.000000	113927.229364	105000000.000700	100000000.000700	22737007.999740	28855374.099990
60535.844093	13974851.000000	113927.229083	105000000.000500	99999999.999200	22737007.998620	28855374.099760
60535.844105	13975907.000000	113927.229457	104999999.999800	99999999.999900	22737007.998770	28855374.100350
60535.844117	13976960.000000	113927.229482	105000000.001000	100000000.000800	22737007.998640	28855374.100350
60535.844129	13978015.000000	113927.229578	104999999.999400	99999999.999100	22737007.999090	28855374.100060
60535.844141	13979067.000000	113927.229337	105000000.001100	100000000.000400	22737007.999880	28855374.099760
60535.844154	13980122.000000	113927.229469	104999999.999600	99999999.999800	22737008.000670	28855374.099750
60535.844166	13981176.000000	113927.229358	104999999.999600	99999999.999200	22737008.001220	28855374.100470
60535.844178	13982231.000000	113927.229333	105000000.001900	99999999.999900	22737008.001410	28855374.100600
60535.844190	13983284.000000	113927.229341	104999999.999900	99999999.999700	22737008.001470	28855374.099950
60535.844202	13984337.000000	113927.229225	105000000.001600	100000000.000200	22737008.000760	28855374.099520
60535.844215	13985392.000000	113927.229472	104999999.999700	100000000.000500	22737007.999500	28855374.100230
60535.844227	13986445.000000	113927.229153	105000000.000900	100000000.000400	22737007.998610	28855374.099730
60535.844239	13987499.000000	113927.229334	104999999.999500	100000000.000800	22737007.998870	28855374.100140
60535.844251	13988552.000000	113927.229252	104999999.999700	99999999.998300	22737007.998660	28855374.099800
60535.844263	13989607.000000	113927.229431	105000000.001600	100000000.000300	22737007.999020	28855374.099430
60535.844276	13990659.000000	113927.229072	105000000.000900	100000000.000500	22737007.999970	28855374.100180
60535.844288	13991716.000000	113927.229180	105000000.000600	99999999.999600	22737008.000790	28855374.099790
60535.844300	13992770.000000	113927.229561	105000000.001200	100000000.001000	22737008.001370	28855374.100220
60535.844312	13993823.000000	113927.229565	104999999.999000	99999999.998400	22737008.001310	28855374.099910
60535.844324	13994879.000000	113927.229264	105000000.000200	100000000.000200	22737008.001430	28855374.099930
60535.844337	13995932.000000	113927.229487	105000000.000500	100000000.000300	22737008.000220	28855374.100290
60535.844349	13996986.000000	113927.229596	105000000.001700	99999999.999800	22737007.999520	28855374.100090
60535.844361	13998040.000000	113927.229249	105000000.000600	100000000.000800	22737007.998910	28855374.100180
60535.844373	13999094.000000	113927.229186	105000000.000700	99999999.998600	22737007.998760	28855374.100120
60535.844385	14000148.000000	113927.229273	104999999.999000	100000000.000400	22737007.998610	28855374.100360
60535.844398	14001202.000000	113927.229530	105000000.000600	100000000.000900	22737007.999220	28855374.100000
60535.844410	14002256.000000	113927.229407	105000000.000500	99999999.999400	22737007.999970	28855374.099560
60535.844422	14003310.000000	113927.229257	104999999.999600	100000000.000700	22737008.000850	28855374.100430
60535.844434	14004365.000000	113927.229166	104999999.999600	99999999.997900	22737008.001210	28855374.100530
60535.844446	14005420.000000	113927.229275	105000000.001700	100000000.000200	22737008.001330	28855374.100010
60535.844459	14006475.000000	113927.229616	105000000.000800	100000000.000800	22737008.001400	28855374.099900
60535.844471	14007527.000000	113927.229513	105000000.000500	99999999.999000	22737008.000330	28855374.099350
60535.844483	14008582.000000	113927.229266	104999999.999700	100000000.000700	22737007.999080	28855374.099910
60535.844495	14009634.000000	113927.229380	105000000.001400	99999999.999100	22737007.999060	28855374.099840
60535.844507	14010687.000000	113927.229445	105000000.000800	99999999.999100	22737007.998590	28855374.100160
60535.844520	14011742.000000	113927.229392	104999999.999200	100000000.000600	22737007.998950	28855374.100010
60535.844532	14012795.000000	113927.229214	105000000.000100	99999999.998800	22737007.999530	28855374.100170
60535.844544	14013850.000000	113927.229203	105000000.001500	100000000.000600	22737007.999930	28855374.099630
60535.844556	14014905.000000	113927.229288	104999999.999200	99999999.999500	22737008.000880	28855374.099860
60535.844568	14015958.000000	113927.229412	105000000.001200	100000000.000200	22737008.001310	28855374.100360
60535.844581	14017013.000000	113927.229042	105000000.000300	100000000.001200	22737008.001540	28855374.099900
60535.844593	14018067.000000	113927.229349	105000000.000500	99999999.998000	22737008.001280	28855374.099980
