# Readme Information 
# Data taken on 240426, analyzed on 30-Apr-2024 by  SaveShifts_forTara_v3_240429.m.
# Gravitational Redshift Corrected to Marker on floor of 1G104 labeled 811G104 
# Frhy778 zers.
# v_yb_ideal=2*v_comb+f_shift 
# f_shift includes: Blackbody radation based on real time temperature measurement (avg shift = -1.2130), 2nd order zeeman based on real time B field measurement by atoms (avg shift = -0.0620), background gas collisions (avg shift = -0.0016), lattice AC stark shift (avg shift = -0.0007), probe AC stark shift (avg shift = 0.0000), graviational red shift (avg shift = 0.0803), and AOMs between atoms and combs (shift of 63000000)
# Run Duration 1.234323e+04 s, uptime fraction 9.346147e-01. 
 t_mjd	   f_shift[Hz]  	IS_GOOD
   6.0426872334909996e+04	   6.3000001203639962e+07	   1.0000000000000000e+00	
   6.0426872348409997e+04	   6.3000001203744136e+07	   1.0000000000000000e+00	
   6.0426872361829999e+04	   6.3000001203766197e+07	   1.0000000000000000e+00	
   6.0426872375300001e+04	   6.3000001203781314e+07	   1.0000000000000000e+00	
   6.0426872388739997e+04	   6.3000001203768544e+07	   1.0000000000000000e+00	
   6.0426872402219997e+04	   6.3000001203714281e+07	   1.0000000000000000e+00	
   6.0426872415669997e+04	   6.3000001203664832e+07	   1.0000000000000000e+00	
   6.0426872429130002e+04	   6.3000001203627333e+07	   1.0000000000000000e+00	
   6.0426872442580003e+04	   6.3000001203635737e+07	   1.0000000000000000e+00	
   6.0426872456060002e+04	   6.3000001203677215e+07	   1.0000000000000000e+00	
   6.0426872469510003e+04	   6.3000001203718498e+07	   1.0000000000000000e+00	
   6.0426872482970000e+04	   6.3000001203750372e+07	   1.0000000000000000e+00	
   6.0426872496420001e+04	   6.3000001203776486e+07	   1.0000000000000000e+00	
   6.0426872509879999e+04	   6.3000001203794330e+07	   1.0000000000000000e+00	
   6.0426872523339996e+04	   6.3000001203807056e+07	   1.0000000000000000e+00	
   6.0426872536800001e+04	   6.3000001203831531e+07	   1.0000000000000000e+00	
   6.0426872550250002e+04	   6.3000001203824110e+07	   1.0000000000000000e+00	
   6.0426872563760000e+04	   6.3000001203775950e+07	   1.0000000000000000e+00	
   6.0426872577189999e+04	   6.3000001203726441e+07	   1.0000000000000000e+00	
   6.0426872590649997e+04	   6.3000001203670725e+07	   1.0000000000000000e+00	
   6.0426872604110002e+04	   6.3000001203637123e+07	   1.0000000000000000e+00	
   6.0426872617569999e+04	   6.3000001203647129e+07	   1.0000000000000000e+00	
   6.0426872631040002e+04	   6.3000001203654572e+07	   1.0000000000000000e+00	
   6.0426872644490002e+04	   6.3000001203654602e+07	   1.0000000000000000e+00	
   6.0426872657940003e+04	   6.3000001203680806e+07	   1.0000000000000000e+00	
   6.0426872671400000e+04	   6.3000001203716062e+07	   1.0000000000000000e+00	
   6.0426872684859998e+04	   6.3000001203758575e+07	   1.0000000000000000e+00	
   6.0426872698320003e+04	   6.3000001203805372e+07	   1.0000000000000000e+00	
   6.0426872711780001e+04	   6.3000001203818254e+07	   1.0000000000000000e+00	
   6.0426872725239999e+04	   6.3000001203784876e+07	   1.0000000000000000e+00	
   6.0426872738700004e+04	   6.3000001203758195e+07	   1.0000000000000000e+00	
   6.0426872752160001e+04	   6.3000001203738935e+07	   1.0000000000000000e+00	
   6.0426872765630003e+04	   6.3000001203704141e+07	   1.0000000000000000e+00	
   6.0426872779110003e+04	   6.3000001203671075e+07	   1.0000000000000000e+00	
   6.0426872792540002e+04	   6.3000001203638628e+07	   1.0000000000000000e+00	
   6.0426872806009997e+04	   6.3000001203617990e+07	   1.0000000000000000e+00	
   6.0426872819459997e+04	   6.3000001203634605e+07	   1.0000000000000000e+00	
   6.0426872832920002e+04	   6.3000001203684866e+07	   1.0000000000000000e+00	
   6.0426872846380000e+04	   6.3000001203747265e+07	   1.0000000000000000e+00	
   6.0426872859839998e+04	   6.3000001203789517e+07	   1.0000000000000000e+00	
   6.0426872873300003e+04	   6.3000001203822039e+07	   1.0000000000000000e+00	
   6.0426872886760000e+04	   6.3000001203848623e+07	   1.0000000000000000e+00	
   6.0426872900230002e+04	   6.3000001203868032e+07	   1.0000000000000000e+00	
   6.0426872913680003e+04	   6.3000001203882329e+07	   1.0000000000000000e+00	
   6.0426872927149998e+04	   6.3000001203861758e+07	   1.0000000000000000e+00	
   6.0426872940599998e+04	   6.3000001203794077e+07	   1.0000000000000000e+00	
   6.0426872954070001e+04	   6.3000001203728415e+07	   1.0000000000000000e+00	
   6.0426872967520001e+04	   6.3000001203697622e+07	   1.0000000000000000e+00	
   6.0426872980979999e+04	   6.3000001203699023e+07	   1.0000000000000000e+00	
   6.0426872994439997e+04	   6.3000001203735039e+07	   1.0000000000000000e+00	
   6.0426873007889997e+04	   6.3000001203769207e+07	   1.0000000000000000e+00	
   6.0426873021350002e+04	   6.3000001203785211e+07	   1.0000000000000000e+00	
   6.0426873034810000e+04	   6.3000001203803651e+07	   1.0000000000000000e+00	
   6.0426873048260000e+04	   6.3000001203843139e+07	   1.0000000000000000e+00	
   6.0426873061740000e+04	   6.3000001203873381e+07	   1.0000000000000000e+00	
   6.0426873075219999e+04	   6.3000001203878999e+07	   1.0000000000000000e+00	
   6.0426873088670000e+04	   6.3000001203856461e+07	   1.0000000000000000e+00	
   6.0426873102140002e+04	   6.3000001203796163e+07	   1.0000000000000000e+00	
   6.0426873115590002e+04	   6.3000001203726418e+07	   1.0000000000000000e+00	
   6.0426873129020001e+04	   6.3000001203670099e+07	   1.0000000000000000e+00	
   6.0426873142490003e+04	   6.3000001203643493e+07	   1.0000000000000000e+00	
   6.0426873155959998e+04	   6.3000001203630254e+07	   1.0000000000000000e+00	
   6.0426873169409999e+04	   6.3000001203614928e+07	   1.0000000000000000e+00	
   6.0426873182880001e+04	   6.3000001203590080e+07	   1.0000000000000000e+00	
   6.0426873196330002e+04	   6.3000001203594513e+07	   1.0000000000000000e+00	
   6.0426873209799996e+04	   6.3000001203633532e+07	   1.0000000000000000e+00	
   6.0426873223249997e+04	   6.3000001203670122e+07	   1.0000000000000000e+00	
   6.0426873236719999e+04	   6.3000001203693263e+07	   1.0000000000000000e+00	
   6.0426873250179997e+04	   6.3000001203712672e+07	   1.0000000000000000e+00	
   6.0426873263629997e+04	   6.3000001203707211e+07	   1.0000000000000000e+00	
   6.0426873277150000e+04	   6.3000001203717440e+07	   1.0000000000000000e+00	
   6.0426873290550000e+04	   6.3000001203731656e+07	   1.0000000000000000e+00	
   6.0426873304130000e+04	   6.3000001203743748e+07	   1.0000000000000000e+00	
   6.0426873317459998e+04	   6.3000001203738883e+07	   1.0000000000000000e+00	
   6.0426873330939998e+04	   6.3000001203732826e+07	   1.0000000000000000e+00	
   6.0426873344389998e+04	   6.3000001203707665e+07	   1.0000000000000000e+00	
   6.0426873357850003e+04	   6.3000001203676499e+07	   1.0000000000000000e+00	
   6.0426873371310001e+04	   6.3000001203641675e+07	   1.0000000000000000e+00	
   6.0426873384780003e+04	   6.3000001203594394e+07	   1.0000000000000000e+00	
   6.0426873398229996e+04	   6.3000001203562990e+07	   1.0000000000000000e+00	
   6.0426873411690001e+04	   6.3000001203574032e+07	   1.0000000000000000e+00	
   6.0426873425160004e+04	   6.3000001203623049e+07	   1.0000000000000000e+00	
   6.0426873438609997e+04	   6.3000001203651808e+07	   1.0000000000000000e+00	
   6.0426873452059997e+04	   6.3000001203650266e+07	   1.0000000000000000e+00	
   6.0426873465530000e+04	   6.3000001203649864e+07	   1.0000000000000000e+00	
   6.0426873478980000e+04	   6.3000001203686737e+07	   1.0000000000000000e+00	
   6.0426873492450002e+04	   6.3000001203713164e+07	   1.0000000000000000e+00	
   6.0426873505910000e+04	   6.3000001203735463e+07	   1.0000000000000000e+00	
   6.0426873519360001e+04	   6.3000001203755654e+07	   1.0000000000000000e+00	
   6.0426873532830003e+04	   6.3000001203762271e+07	   1.0000000000000000e+00	
   6.0426873546280003e+04	   6.3000001203765526e+07	   1.0000000000000000e+00	
   6.0426873559770000e+04	   6.3000001203829765e+07	   1.0000000000000000e+00	
   6.0426873573210003e+04	   6.3000001203820884e+07	   1.0000000000000000e+00	
   6.0426873586700000e+04	   6.3000001203784056e+07	   1.0000000000000000e+00	
   6.0426873600120001e+04	   6.3000001203742117e+07	   1.0000000000000000e+00	
   6.0426873613770003e+04	   6.3000001203697689e+07	   1.0000000000000000e+00	
   6.0426873627070003e+04	   6.3000001203681037e+07	   1.0000000000000000e+00	
   6.0426873640500002e+04	   6.3000001203683197e+07	   1.0000000000000000e+00	
   6.0426873653969997e+04	   6.3000001203658201e+07	   1.0000000000000000e+00	
   6.0426873667489999e+04	   6.3000001203634396e+07	   1.0000000000000000e+00	
   6.0426873681040001e+04	   6.3000001203638911e+07	   1.0000000000000000e+00	
   6.0426873694349997e+04	   6.3000001203687772e+07	   1.0000000000000000e+00	
   6.0426873707860002e+04	   6.3000001203741759e+07	   1.0000000000000000e+00	
   6.0426873721270000e+04	   6.3000001203772716e+07	   1.0000000000000000e+00	
   6.0426873734729998e+04	   6.3000001203783035e+07	   1.0000000000000000e+00	
   6.0426873748179998e+04	   6.3000001203831211e+07	   1.0000000000000000e+00	
   6.0426873761629999e+04	   6.3000001203876257e+07	   1.0000000000000000e+00	
   6.0426873775109998e+04	   6.3000001203917868e+07	   1.0000000000000000e+00	
   6.0426873788559999e+04	   6.3000001203925349e+07	   1.0000000000000000e+00	
   6.0426873802030001e+04	   6.3000001203889780e+07	   1.0000000000000000e+00	
   6.0426873815480001e+04	   6.3000001203857936e+07	   1.0000000000000000e+00	
   6.0426873828960001e+04	   6.3000001203845419e+07	   1.0000000000000000e+00	
   6.0426873842399997e+04	   6.3000001203810520e+07	   1.0000000000000000e+00	
   6.0426873855869999e+04	   6.3000001203751773e+07	   1.0000000000000000e+00	
   6.0426873869310002e+04	   6.3000001203688197e+07	   1.0000000000000000e+00	
   6.0426873882790002e+04	   6.3000001203651793e+07	   1.0000000000000000e+00	
   6.0426873896249999e+04	   6.3000001203649744e+07	   1.0000000000000000e+00	
   6.0426873909700000e+04	   6.3000001203690529e+07	   1.0000000000000000e+00	
   6.0426873923159998e+04	   6.3000001203718968e+07	   1.0000000000000000e+00	
   6.0426873936620002e+04	   6.3000001203727245e+07	   1.0000000000000000e+00	
   6.0426873950080000e+04	   6.3000001203725740e+07	   1.0000000000000000e+00	
   6.0426873963550002e+04	   6.3000001203727417e+07	   1.0000000000000000e+00	
   6.0426873977010000e+04	   6.3000001203740448e+07	   1.0000000000000000e+00	
   6.0426873990460001e+04	   6.3000001203772575e+07	   1.0000000000000000e+00	
   6.0426874003919998e+04	   6.3000001203794666e+07	   1.0000000000000000e+00	
   6.0426874017399998e+04	   6.3000001203795217e+07	   1.0000000000000000e+00	
   6.0426874030829997e+04	   6.3000001203796610e+07	   1.0000000000000000e+00	
   6.0426874044299999e+04	   6.3000001203801945e+07	   1.0000000000000000e+00	
   6.0426874057749999e+04	   6.3000001203767009e+07	   1.0000000000000000e+00	
   6.0426874071220001e+04	   6.3000001203722231e+07	   1.0000000000000000e+00	
   6.0426874084670002e+04	   6.3000001203675650e+07	   1.0000000000000000e+00	
   6.0426874098130000e+04	   6.3000001203662165e+07	   1.0000000000000000e+00	
   6.0426874111589997e+04	   6.3000001203661434e+07	   1.0000000000000000e+00	
   6.0426874125050002e+04	   6.3000001203679495e+07	   1.0000000000000000e+00	
   6.0426874138519997e+04	   6.3000001203688338e+07	   1.0000000000000000e+00	
   6.0426874151980002e+04	   6.3000001203682005e+07	   1.0000000000000000e+00	
   6.0426874165430003e+04	   6.3000001203682512e+07	   1.0000000000000000e+00	
   6.0426874178890001e+04	   6.3000001203701943e+07	   1.0000000000000000e+00	
   6.0426874192370000e+04	   6.3000001203723311e+07	   1.0000000000000000e+00	
   6.0426874205810003e+04	   6.3000001203745767e+07	   1.0000000000000000e+00	
   6.0426874219259997e+04	   6.3000001203774497e+07	   1.0000000000000000e+00	
   6.0426874232720002e+04	   6.3000001203793488e+07	   1.0000000000000000e+00	
   6.0426874246200001e+04	   6.3000001203811429e+07	   1.0000000000000000e+00	
   6.0426874259639997e+04	   6.3000001203834862e+07	   1.0000000000000000e+00	
   6.0426874273130001e+04	   6.3000001203842312e+07	   1.0000000000000000e+00	
   6.0426874286619997e+04	   6.3000001203825161e+07	   1.0000000000000000e+00	
   6.0426874300039999e+04	   6.3000001203813307e+07	   1.0000000000000000e+00	
   6.0426874313490000e+04	   6.3000001203800000e+07	   1.0000000000000000e+00	
   6.0426874326949997e+04	   6.3000001203806274e+07	   1.0000000000000000e+00	
   6.0426874340419999e+04	   6.3000001203833461e+07	   1.0000000000000000e+00	
   6.0426874353890002e+04	   6.3000001203840375e+07	   1.0000000000000000e+00	
   6.0426874367349999e+04	   6.3000001203802571e+07	   1.0000000000000000e+00	
   6.0426874380779998e+04	   6.3000001203785256e+07	   1.0000000000000000e+00	
   6.0426874394250000e+04	   6.3000001203764506e+07	   1.0000000000000000e+00	
   6.0426874407720003e+04	   6.3000001203740694e+07	   1.0000000000000000e+00	
   6.0426874421159999e+04	   6.3000001203677312e+07	   1.0000000000000000e+00	
   6.0426874434630001e+04	   6.3000001203658096e+07	   1.0000000000000000e+00	
   6.0426874448089999e+04	   6.3000001203673154e+07	   1.0000000000000000e+00	
   6.0426874461550004e+04	   6.3000001203668036e+07	   1.0000000000000000e+00	
   6.0426874474999997e+04	   6.3000001203643098e+07	   1.0000000000000000e+00	
   6.0426874488460002e+04	   6.3000001203663029e+07	   1.0000000000000000e+00	
   6.0426874501940001e+04	   6.3000001203711294e+07	   1.0000000000000000e+00	
   6.0426874515399999e+04	   6.3000001203764491e+07	   1.0000000000000000e+00	
   6.0426874528829998e+04	   6.3000001203808330e+07	   1.0000000000000000e+00	
   6.0426874542359998e+04	   6.3000001203836933e+07	   1.0000000000000000e+00	
   6.0426874555770002e+04	   6.3000001203844272e+07	   1.0000000000000000e+00	
   6.0426874569230000e+04	   6.3000001203868523e+07	   1.0000000000000000e+00	
   6.0426874582700002e+04	   6.3000001203890406e+07	   1.0000000000000000e+00	
   6.0426874596180001e+04	   6.3000001203880779e+07	   1.0000000000000000e+00	
   6.0426874609610000e+04	   6.3000001203828074e+07	   1.0000000000000000e+00	
   6.0426874623069998e+04	   6.3000001203779772e+07	   1.0000000000000000e+00	
   6.0426874636530003e+04	   6.3000001203744091e+07	   1.0000000000000000e+00	
   6.0426874649980004e+04	   6.3000001203725807e+07	   1.0000000000000000e+00	
   6.0426874663449998e+04	   6.3000001203696959e+07	   1.0000000000000000e+00	
   6.0426874676899999e+04	   6.3000001203676723e+07	   1.0000000000000000e+00	
   6.0426874690359997e+04	   6.3000001203656919e+07	   1.0000000000000000e+00	
   6.0426874703820002e+04	   6.3000001203666098e+07	   1.0000000000000000e+00	
   6.0426874717279999e+04	   6.3000001203719847e+07	   1.0000000000000000e+00	
   6.0426874730789998e+04	   6.3000001203766994e+07	   1.0000000000000000e+00	
   6.0426874744189998e+04	   6.3000001203805082e+07	   1.0000000000000000e+00	
   6.0426874757680001e+04	   6.3000001203863978e+07	   1.0000000000000000e+00	
   6.0426874771139999e+04	   6.3000001203849517e+07	   1.0000000000000000e+00	
   6.0426874784590000e+04	   6.3000001203844763e+07	   1.0000000000000000e+00	
   6.0426874798049997e+04	   6.3000001203871667e+07	   1.0000000000000000e+00	
   6.0426874811510002e+04	   6.3000001203884579e+07	   1.0000000000000000e+00	
   6.0426874824970000e+04	   6.3000001203872629e+07	   1.0000000000000000e+00	
   6.0426874838420001e+04	   6.3000001203861758e+07	   1.0000000000000000e+00	
   6.0426874851859997e+04	   6.3000001203859843e+07	   1.0000000000000000e+00	
   6.0426874865340003e+04	   6.3000001203872085e+07	   1.0000000000000000e+00	
   6.0426874878800001e+04	   6.3000001203881994e+07	   1.0000000000000000e+00	
   6.0426874892259999e+04	   6.3000001203898907e+07	   1.0000000000000000e+00	
   6.0426874905719997e+04	   6.3000001203895994e+07	   1.0000000000000000e+00	
   6.0426874919269998e+04	   6.3000001203884296e+07	   1.0000000000000000e+00	
   6.0426874932630002e+04	   6.3000001203866675e+07	   1.0000000000000000e+00	
   6.0426874946090000e+04	   6.3000001203862965e+07	   1.0000000000000000e+00	
   6.0426874959560002e+04	   6.3000001203861289e+07	   1.0000000000000000e+00	
   6.0426874973020000e+04	   6.3000001203845873e+07	   1.0000000000000000e+00	
   6.0426874986479997e+04	   6.3000001203818373e+07	   1.0000000000000000e+00	
   6.0426874999929998e+04	   6.3000001203797922e+07	   1.0000000000000000e+00	
   6.0426875013390003e+04	   6.3000001203800619e+07	   1.0000000000000000e+00	
   6.0426875026859998e+04	   6.3000001203783914e+07	   1.0000000000000000e+00	
   6.0426875040320003e+04	   6.3000001203756377e+07	   1.0000000000000000e+00	
   6.0426875053780001e+04	   6.3000001203728944e+07	   1.0000000000000000e+00	
   6.0426875067219997e+04	   6.3000001203725010e+07	   1.0000000000000000e+00	
   6.0426875080689999e+04	   6.3000001203728765e+07	   1.0000000000000000e+00	
   6.0426875094160001e+04	   6.3000001203570865e+07	   1.0000000000000000e+00	
   6.0426875107619999e+04	   6.3000001203611776e+07	   1.0000000000000000e+00	
   6.0426875121079996e+04	   6.3000001203662790e+07	   1.0000000000000000e+00	
   6.0426875134540001e+04	   6.3000001203699462e+07	   1.0000000000000000e+00	
   6.0426875148010004e+04	   6.3000001203737602e+07	   1.0000000000000000e+00	
   6.0426875161440003e+04	   6.3000001203781962e+07	   1.0000000000000000e+00	
   6.0426875174920002e+04	   6.3000001203807689e+07	   1.0000000000000000e+00	
   6.0426875188370002e+04	   6.3000001203812681e+07	   1.0000000000000000e+00	
   6.0426875201830000e+04	   6.3000001203768946e+07	   1.0000000000000000e+00	
   6.0426875215289998e+04	   6.3000001203720324e+07	   1.0000000000000000e+00	
   6.0426875228769997e+04	   6.3000001203656413e+07	   1.0000000000000000e+00	
   6.0426875242219998e+04	   6.3000001203642592e+07	   1.0000000000000000e+00	
   6.0426875255680003e+04	   6.3000001203652076e+07	   1.0000000000000000e+00	
   6.0426875269130003e+04	   6.3000001203650393e+07	   1.0000000000000000e+00	
   6.0426875282590001e+04	   6.3000001203640185e+07	   1.0000000000000000e+00	
   6.0426875296060003e+04	   6.3000001203652076e+07	   1.0000000000000000e+00	
   6.0426875309499999e+04	   6.3000001203720622e+07	   1.0000000000000000e+00	
   6.0426875322959997e+04	   6.3000001203788996e+07	   1.0000000000000000e+00	
   6.0426875336440004e+04	   6.3000001203852005e+07	   1.0000000000000000e+00	
   6.0426875349889997e+04	   6.3000001203890972e+07	   1.0000000000000000e+00	
   6.0426875363350002e+04	   6.3000001203905851e+07	   1.0000000000000000e+00	
   6.0426875376810000e+04	   6.3000001203934602e+07	   1.0000000000000000e+00	
   6.0426875390280002e+04	   6.3000001203965887e+07	   1.0000000000000000e+00	
   6.0426875403730002e+04	   6.3000001203962319e+07	   1.0000000000000000e+00	
